,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",17,explain 0.8,0,12,0.6759441121301398
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",21,explain 0.85,0,12,0.6799961478263283
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",27,explain 0.9,0,12,0.6822388397242574
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",37,explain 0.95,0,12,0.6303858637870412
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",128,1.78 k,1,12,0.6506021139070719
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",130,1.81 k,1,12,0.6455471350979027
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",132,1.83 k,1,12,0.6545535042266307
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",134,1.86 k,1,12,0.6546540188923616
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",136,1.89 k,1,12,0.6363583970596239
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",138,1.92 k,1,12,0.6480493114639269
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",140,1.94 k,1,12,0.6498846360989385
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",142,1.97 k,1,12,0.6374561520046064
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",144,2.00 k,1,12,0.6490252810755719
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",36,0.50 k,1,12,0.7361589781583247
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",38,0.53 k,1,12,0.6995445212885046
15,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",40,0.56 k,1,12,0.6709484978900333
16,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",42,0.58 k,1,12,0.6492317053204929
17,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",44,0.61 k,1,12,0.6414511819644104
18,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",46,0.64 k,1,12,0.6218421654560276
19,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",48,0.67 k,1,12,0.654991334545623
