,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",17,explain 0.8,0,12,0.6639600070916716
1,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",21,explain 0.85,0,12,0.69685991946644
2,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",27,explain 0.9,0,12,0.7084589406116943
3,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",38,explain 0.95,0,12,0.6793223088587208
4,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",128,1.78 k,1,12,0.6313244061449657
5,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",130,1.81 k,1,12,0.6453157475954481
6,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",132,1.83 k,1,12,0.6076496054736922
7,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",134,1.86 k,1,12,0.6556345550796377
8,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",136,1.89 k,1,12,0.615176816937874
9,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",138,1.92 k,1,12,0.6669078785802642
10,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",140,1.94 k,1,12,0.6577498092614785
11,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",142,1.97 k,1,12,0.6254497268185093
12,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",144,2.00 k,1,12,0.6544997368635214
13,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",36,0.50 k,1,12,0.6650924109047232
14,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",38,0.53 k,1,12,0.695068937607959
15,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",40,0.56 k,1,12,0.6833042725727894
16,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",42,0.58 k,1,12,0.6824495612658686
17,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",44,0.61 k,1,12,0.69002832749201
18,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",46,0.64 k,1,12,0.6700203963964121
19,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",48,0.67 k,1,12,0.6676802354465543
20,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",50,0.69 k,1,12,0.6814578323807634
21,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",52,0.72 k,1,12,0.6835768469026298
22,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",54,0.75 k,1,12,0.643650560149299
23,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",56,0.78 k,1,12,0.6373742665685488
24,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",58,0.81 k,1,12,0.6481126855475043
25,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",60,0.83 k,1,12,0.6840503007310208
26,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",62,0.86 k,1,12,0.6501958312823327
27,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",64,0.89 k,1,12,0.6515815123113579
28,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",66,0.92 k,1,12,0.6849705514340382
29,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",68,0.94 k,1,12,0.680938332798937
30,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",70,0.97 k,1,12,0.6712541411601765
31,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",72,1.00 k,1,12,0.6515204319141541
32,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",74,1.03 k,1,12,0.6371022561956484
33,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",76,1.06 k,1,12,0.6705586320007653
34,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",78,1.08 k,1,12,0.6525921784819317
35,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",80,1.11 k,1,12,0.6402974647248539
36,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",82,1.14 k,1,12,0.6562217135460723
37,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",84,1.17 k,1,12,0.6579895523249035
38,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",86,1.19 k,1,12,0.6384164244573369
39,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",88,1.22 k,1,12,0.6394823716838621
40,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",90,1.25 k,1,12,0.6465615242545274
41,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",92,1.28 k,1,12,0.6329410362909457
