,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",10,explain 0.8,0,12,0.7198258795018762
1,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",11,explain 0.85,0,12,0.7453917882240277
2,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",14,explain 0.9,0,12,0.7429088737178369
3,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",21,explain 0.95,0,12,0.6749098750473586
4,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",128,1.78 k,1,12,0.6867583523569369
5,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",130,1.81 k,1,12,0.6778713927402573
6,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",132,1.83 k,1,12,0.6752801082334496
7,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",134,1.86 k,1,12,0.6563712527533132
8,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",136,1.89 k,1,12,0.6696866261981939
9,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",138,1.92 k,1,12,0.6629629624618534
10,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",140,1.94 k,1,12,0.6848938237836
11,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",142,1.97 k,1,12,0.6726221688874141
12,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",144,2.00 k,1,12,0.6755415079571532
13,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",36,0.50 k,1,12,0.644758316016717
14,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",38,0.53 k,1,12,0.6649849446089922
15,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",40,0.56 k,1,12,0.6655923102133355
16,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",42,0.58 k,1,12,0.7112154236142472
17,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",44,0.61 k,1,12,0.6999800230672354
18,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",46,0.64 k,1,12,0.7048010726142999
19,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",48,0.67 k,1,12,0.7053896896420264
20,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",50,0.69 k,1,12,0.6911853181178498
21,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",52,0.72 k,1,12,0.7060981454957656
22,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",54,0.75 k,1,12,0.7188637283657628
23,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",56,0.78 k,1,12,0.6911569586754238
24,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",58,0.81 k,1,12,0.670719539460948
