,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,explain 0.8,0,12,0.5819729343339903
1,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",14,explain 0.85,0,12,0.7049190633844108
2,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",18,explain 0.9,0,12,0.6742392956415835
3,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",23,explain 0.95,0,12,0.6645366847515545
4,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",128,1.78 k,1,12,0.6315567718054829
5,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",130,1.81 k,1,12,0.6217169352025731
6,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",132,1.83 k,1,12,0.6623269840927148
7,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",134,1.86 k,1,12,0.635816363201435
8,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",136,1.89 k,1,12,0.6461374242859126
9,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",138,1.92 k,1,12,0.6249397735379498
10,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",140,1.94 k,1,12,0.6366665208290659
11,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",142,1.97 k,1,12,0.6356211951282
12,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",144,2.00 k,1,12,0.6497505833618756
13,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",36,0.50 k,1,12,0.655680951894428
14,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",38,0.53 k,1,12,0.6958278593642684
15,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",40,0.56 k,1,12,0.6727742000987544
16,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",42,0.58 k,1,12,0.6908098517649461
17,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",44,0.61 k,1,12,0.6661119421856817
18,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",46,0.64 k,1,12,0.6975239846953561
19,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",48,0.67 k,1,12,0.6842859906386136
20,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",50,0.69 k,1,12,0.7083690391277548
21,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",52,0.72 k,1,12,0.6863674181552347
22,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",54,0.75 k,1,12,0.6866103427115149
23,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",56,0.78 k,1,12,0.6889520936643942
24,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",58,0.81 k,1,12,0.6821934342502418
25,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",60,0.83 k,1,12,0.6568470636198765
26,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",62,0.86 k,1,12,0.6517526442209658
27,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",64,0.89 k,1,12,0.6769837596645417
28,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",66,0.92 k,1,12,0.6600908584840754
