,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",17,explain 0.8,0,12,0.6899121768553774
1,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",21,explain 0.85,0,12,0.6597108797297494
2,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",28,explain 0.9,0,12,0.6485887117827805
3,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",38,explain 0.95,0,12,0.6673798635183524
4,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",128,1.78 k,1,12,0.6177406132701952
5,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",130,1.81 k,1,12,0.6167665628867753
6,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",132,1.83 k,1,12,0.633624635374687
7,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",134,1.86 k,1,12,0.6648391842522451
8,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",136,1.89 k,1,12,0.6308866146629356
9,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",138,1.92 k,1,12,0.6290382010170331
10,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",140,1.94 k,1,12,0.630780106010001
11,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",142,1.97 k,1,12,0.6412378657664244
12,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",144,2.00 k,1,12,0.6233095376132595
13,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",36,0.50 k,1,12,0.687583070381328
14,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",38,0.53 k,1,12,0.670303865721406
15,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",40,0.56 k,1,12,0.6656088111432936
16,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",42,0.58 k,1,12,0.6857009288891633
17,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",44,0.61 k,1,12,0.6526389698376391
18,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",46,0.64 k,1,12,0.6512052451073085
19,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",48,0.67 k,1,12,0.6586799579117057
20,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",50,0.69 k,1,12,0.7008875047804783
21,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",52,0.72 k,1,12,0.6928105110079131
22,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",54,0.75 k,1,12,0.6723408609832242
23,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",56,0.78 k,1,12,0.6883463272709299
24,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",58,0.81 k,1,12,0.6935801766418657
25,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",60,0.83 k,1,12,0.70127711466988
26,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",62,0.86 k,1,12,0.6815806285840125
27,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",64,0.89 k,1,12,0.643826011146279
28,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",66,0.92 k,1,12,0.6209263579844897
29,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",68,0.94 k,1,12,0.6594161926210965
30,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",70,0.97 k,1,12,0.6502764141709279
31,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",72,1.00 k,1,12,0.6410104905368501
32,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",74,1.03 k,1,12,0.6398567053616802
33,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",76,1.06 k,1,12,0.6527956239305797
34,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",78,1.08 k,1,12,0.6674654692778651
35,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",80,1.11 k,1,12,0.6517934248137507
36,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",82,1.14 k,1,12,0.6276481679417936
37,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",84,1.17 k,1,12,0.6342480249088275
38,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",86,1.19 k,1,12,0.6591580582774952
39,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",88,1.22 k,1,12,0.66850318452259
40,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",90,1.25 k,1,12,0.6381040970752367
41,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",92,1.28 k,1,12,0.6655690973888314
42,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",94,1.31 k,1,12,0.6801408892890041
43,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",96,1.33 k,1,12,0.6199424151396694
44,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",98,1.36 k,1,12,0.6422555368597376
45,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",100,1.39 k,1,12,0.6372803753197049
46,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",102,1.42 k,1,12,0.6156801929907749
47,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",104,1.44 k,1,12,0.631323469254162
48,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",106,1.47 k,1,12,0.6700883216755934
49,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",108,1.50 k,1,12,0.6056211719242317
50,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",110,1.53 k,1,12,0.6254567018567183
51,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",112,1.56 k,1,12,0.5833243764655822
52,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",114,1.58 k,1,12,0.6441384797349976
53,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",116,1.61 k,1,12,0.6441545430280708
54,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",118,1.64 k,1,12,0.6360731544597369
55,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",120,1.67 k,1,12,0.6349320583601207
56,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",122,1.69 k,1,12,0.633833027062497
57,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",124,1.72 k,1,12,0.6451934519215123
58,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",126,1.75 k,1,12,0.6279746764090987
59,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",32,explain 0.8,1,12,0.7233798846716663
60,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",43,explain 0.85,1,12,0.6748142835285752
61,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",64,explain 0.9,1,12,0.643826011146279
62,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",101,explain 0.95,1,12,0.6575738426557509
63,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",128,1.78 k,2,12,0.6496910762096544
64,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",130,1.81 k,2,12,0.6392629389308513
65,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",132,1.83 k,2,12,0.6412853118097106
66,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",134,1.86 k,2,12,0.6394662569907983
67,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",136,1.89 k,2,12,0.6385238806891882
68,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",138,1.92 k,2,12,0.636812353165588
69,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",140,1.94 k,2,12,0.6714646319395491
70,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",142,1.97 k,2,12,0.6362049458210046
71,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",144,2.00 k,2,12,0.6611362486593553
72,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",36,0.50 k,2,12,0.7003243357043749
73,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",38,0.53 k,2,12,0.6956601067889766
74,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",40,0.56 k,2,12,0.6824579439367062
75,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",42,0.58 k,2,12,0.6879378648304197
76,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",44,0.61 k,2,12,0.6709524788758364
77,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",46,0.64 k,2,12,0.6653399834196765
78,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",48,0.67 k,2,12,0.6552435226304564
79,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",50,0.69 k,2,12,0.6563944064345055
80,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",52,0.72 k,2,12,0.6752778301355438
81,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",54,0.75 k,2,12,0.6540157931913576
82,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",56,0.78 k,2,12,0.6922722608597957
83,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",58,0.81 k,2,12,0.6359066875949673
84,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",60,0.83 k,2,12,0.6549494184729553
85,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",62,0.86 k,2,12,0.6660254961546368
86,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",64,0.89 k,2,12,0.6678096652368063
87,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",66,0.92 k,2,12,0.6596684226325072
88,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",68,0.94 k,2,12,0.6681685891952897
89,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",70,0.97 k,2,12,0.6780482106904151
90,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",72,1.00 k,2,12,0.6806749190109787
91,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",74,1.03 k,2,12,0.6522650473137332
92,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",76,1.06 k,2,12,0.6936371256245086
93,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",78,1.08 k,2,12,0.662976334747097
94,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",80,1.11 k,2,12,0.680435520022747
95,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",82,1.14 k,2,12,0.6416914580695192
96,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",84,1.17 k,2,12,0.6722211430053188
97,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",86,1.19 k,2,12,0.667952190593465
