,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,explain 0.8,0,12,0.0
1,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,explain 0.85,0,12,0.0
2,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,explain 0.9,0,12,0.0
3,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",11,explain 0.95,0,12,0.0
4,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",25,0.50 k,1,12,0.01399008419718777
5,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",27,0.54 k,1,12,0.0315246694144377
6,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",29,0.58 k,1,12,0.0
7,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",31,0.62 k,1,12,0.0
8,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",33,0.66 k,1,12,0.0
9,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",35,0.70 k,1,12,0.0016075013044446029
10,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,explain 0.8,1,12,0.0
11,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",10,explain 0.85,1,12,0.025139269348524507
12,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",14,explain 0.9,1,12,0.0
13,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",19,explain 0.95,1,12,0.02527307184928429
14,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",25,0.50 k,2,12,0.0
15,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",27,0.54 k,2,12,0.0
16,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",29,0.58 k,2,12,0.0
17,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",31,0.62 k,2,12,0.0
18,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",12,explain 0.8,2,12,0.0
19,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",13,explain 0.85,2,12,0.0
20,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",15,explain 0.9,2,12,0.0
21,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",18,explain 0.95,2,12,0.0
