,run,k,k_method,i,max depth,accuracy
17,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",4,0.50 k,2,12,0.8639165117426245
18,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",6,0.75 k,2,12,0.8769779795216897
19,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",8,1.00 k,2,12,0.8769780359132422
20,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",10,1.25 k,2,12,0.873951599976372
21,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",12,1.50 k,2,12,0.8708719022181759
22,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",14,1.75 k,2,12,0.867686047362419
23,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",16,2.00 k,2,12,0.8693850261536971
24,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",20,explain 0.8,2,12,0.8647658531104382
25,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",24,explain 0.85,2,12,0.863438381866958
26,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",28,explain 0.9,2,12,0.8477750360518244
27,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",34,explain 0.95,2,12,0.8474034439166978
28,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",4,0.50 k,3,12,0.8639165117426245
29,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",6,0.75 k,3,12,0.8692791228181228
30,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",8,1.00 k,3,12,0.8767125726799
31,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",10,1.25 k,3,12,0.8734206312160232
32,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",12,1.50 k,3,12,0.8705003523767136
33,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",14,1.75 k,3,12,0.8682703766293105
34,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",16,2.00 k,3,12,0.8652968782623394
35,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",20,explain 0.8,3,12,0.8646065328767685
36,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",23,explain 0.85,3,12,0.8617394312714561
37,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",27,explain 0.9,3,12,0.8612084202174429
38,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",34,explain 0.95,3,12,0.8482000591829342
39,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",4,0.50 k,4,12,0.8639165117426245
40,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",6,0.75 k,4,12,0.8692791228181228
41,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",8,1.00 k,4,12,0.8644474382093088
42,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",10,1.25 k,4,12,0.8735268588030245
43,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",12,1.50 k,4,12,0.8708719445118401
44,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",14,1.75 k,4,12,0.8701283232070554
45,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",16,2.00 k,4,12,0.8685884672790131
46,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",19,explain 0.8,4,12,0.8649781955013356
47,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",23,explain 0.85,4,12,0.862695338575586
48,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",27,explain 0.9,4,12,0.8638102277640707
49,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",33,explain 0.95,4,12,0.848783937317406
