,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,0.50 k,0,12,0.8688013171938831
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,0.75 k,0,12,0.8435810271185566
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.8,0,12,0.8637040988622863
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.85,0,12,0.8637040988622863
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,explain 0.9,0,12,0.8688013171938831
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,explain 0.95,0,12,0.8688013171938831
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,0.50 k,1,12,0.8639165117426245
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,0.75 k,1,12,0.8669958570536176
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",8,1.00 k,1,12,0.8694914652090203
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",10,1.25 k,1,12,0.8694913524259151
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",12,1.50 k,1,12,0.8437931580411323
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",14,1.75 k,1,12,0.8526600388735167
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",16,2.00 k,1,12,0.8537750690408826
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",5,explain 0.8,1,12,0.8638633768022915
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,explain 0.85,1,12,0.8669958570536176
15,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",7,explain 0.9,1,12,0.8672082135424031
16,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",8,explain 0.95,1,12,0.8694914652090203
17,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,0.50 k,2,12,0.8639165117426245
18,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,0.75 k,2,12,0.8669958570536176
