,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,0.50 k,0,12,0.8688013171938831
1,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,0.75 k,0,12,0.8599340416206311
2,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,explain 0.8,0,12,0.8688013171938831
3,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,explain 0.85,0,12,0.8688013171938831
4,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",5,explain 0.9,0,12,0.8648190303444354
5,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,explain 0.95,0,12,0.8599340416206311
6,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,0.50 k,1,12,0.8639165117426245
7,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,0.75 k,1,12,0.8734735969816985
8,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,1.00 k,1,12,0.8724114479926792
9,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",10,1.25 k,1,12,0.871614959607436
10,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,1.50 k,1,12,0.8685356988837715
11,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",14,1.75 k,1,12,0.8673675760697372
12,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",16,2.00 k,1,12,0.8641816366266516
13,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,explain 0.8,1,12,0.8724114479926792
14,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",9,explain 0.85,1,12,0.8715087179225465
15,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",11,explain 0.9,1,12,0.8701283514028315
16,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",15,explain 0.95,1,12,0.8652968641644513
17,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,0.50 k,2,12,0.8677922467536441
18,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,0.75 k,2,12,0.8676329547157506
19,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,1.00 k,2,12,0.8722521418568977
20,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",10,1.25 k,2,12,0.8714025608249859
21,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,1.50 k,2,12,0.8695974813276995
22,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",14,1.75 k,2,12,0.8676329688136388
23,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",16,2.00 k,2,12,0.864341140132867
24,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,explain 0.8,2,12,0.8722521418568977
25,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",9,explain 0.85,2,12,0.8715087320204346
26,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",13,explain 0.9,2,12,0.8693851389368021
27,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",18,explain 0.95,2,12,0.8646063214084467
28,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,0.50 k,3,12,0.8677922467536441
29,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,0.75 k,3,12,0.8676329547157506
30,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,1.00 k,3,12,0.8721990351123411
31,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",10,1.25 k,3,12,0.8714556816674305
32,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,1.50 k,3,12,0.8684294712967702
33,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",14,1.75 k,3,12,0.8673144411294045
34,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",16,2.00 k,3,12,0.8667834723690555
35,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,explain 0.8,3,12,0.8721990351123411
36,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",9,explain 0.85,3,12,0.8716149032158833
37,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,explain 0.9,3,12,0.8684294712967702
38,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",17,explain 0.95,3,12,0.8676328701284219
39,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,0.50 k,4,12,0.8639165117426245
40,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,0.75 k,4,12,0.8676329547157506
