,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",4,0.50 k,0,12,0.8688013171938831
1,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",6,0.75 k,0,12,0.860040226913968
2,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",3,explain 0.8,0,12,0.8637040988622863
3,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",4,explain 0.85,0,12,0.8688013171938831
4,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",4,explain 0.9,0,12,0.8688013171938831
5,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.95,0,12,0.8605712097722049
6,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",4,0.50 k,1,12,0.8677922467536441
7,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",6,0.75 k,1,12,0.867686047362419
8,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",8,1.00 k,1,12,0.8678984038512046
9,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",10,1.25 k,1,12,0.8674735076010878
10,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",12,1.50 k,1,12,0.8720397853681121
11,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",14,1.75 k,1,12,0.8709249525711797
12,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",16,2.00 k,1,12,0.8682171289058728
13,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.8,1,12,0.8674206264227413
14,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.85,1,12,0.8674206264227413
15,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.9,1,12,0.8674206264227413
16,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",7,explain 0.95,1,12,0.8675798479711941
17,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",4,0.50 k,2,12,0.8677922467536441
18,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",6,0.75 k,2,12,0.8676329547157506
19,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",8,1.00 k,2,12,0.8679515105957611
20,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",10,1.25 k,2,12,0.8674735076010878
21,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",12,1.50 k,2,12,0.8678982346765473
22,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",14,1.75 k,2,12,0.866889488487735
23,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",16,2.00 k,2,12,0.8672613484827358
24,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.8,2,12,0.8674206264227413
25,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.85,2,12,0.8674206264227413
26,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.9,2,12,0.8674206264227413
27,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",7,explain 0.95,2,12,0.8676329406178626
28,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",4,0.50 k,3,12,0.8677922467536441
29,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",6,0.75 k,3,12,0.8676329547157506
30,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",8,1.00 k,3,12,0.8679515105957611
31,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",10,1.25 k,3,12,0.8674735076010878
32,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",12,1.50 k,3,12,0.8698098942080378
33,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",14,1.75 k,3,12,0.8686418700792202
34,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",16,2.00 k,3,12,0.8669960121303868
35,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.8,3,12,0.8674206264227413
36,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.85,3,12,0.8674206264227413
37,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.9,3,12,0.8674206264227413
38,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",7,explain 0.95,3,12,0.8676329406178626
39,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",4,0.50 k,4,12,0.8630134574210648
40,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",6,0.75 k,4,12,0.867686047362419
41,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",8,1.00 k,4,12,0.8678984179490927
42,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",10,1.25 k,4,12,0.8701816273220455
43,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",12,1.50 k,4,12,0.8692256213326989
