,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",4,0.50 k,0,12,0.8688013171938831
1,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",6,0.75 k,0,12,0.8599340416206311
2,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",4,explain 0.8,0,12,0.8688013171938831
3,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",5,explain 0.85,0,12,0.8605181030276483
4,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",6,explain 0.9,0,12,0.8599340416206311
5,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",6,explain 0.95,0,12,0.8599340416206311
6,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",4,0.50 k,1,12,0.8639165117426245
7,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",6,0.75 k,1,12,0.8734735969816985
8,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",8,1.00 k,1,12,0.8721989646229005
9,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",10,1.25 k,1,12,0.8712965165105302
10,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",12,1.50 k,1,12,0.8692258468989087
11,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",14,1.75 k,1,12,0.8641818339970854
12,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",16,2.00 k,1,12,0.864818988050771
13,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",12,explain 0.8,1,12,0.8692258468989087
14,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",14,explain 0.85,1,12,0.8641818339970854
15,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",17,explain 0.9,1,12,0.8617394735651205
16,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",20,explain 0.95,1,12,0.8589254646064765
17,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",4,0.50 k,2,12,0.8639165117426245
18,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",6,0.75 k,2,12,0.8734204761392539
19,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",8,1.00 k,2,12,0.872411419796903
20,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",10,1.25 k,2,12,0.8711903171193052
21,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",12,1.50 k,2,12,0.86688960127084
22,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",14,1.75 k,2,12,0.8650845217735539
23,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",16,2.00 k,2,12,0.8661461209449364
24,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",17,explain 0.8,2,12,0.865562045440031
25,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",20,explain 0.85,2,12,0.8631728058505107
26,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",25,explain 0.9,2,12,0.862004753525917
27,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",31,explain 0.95,2,12,0.8474564942697018
28,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",4,0.50 k,3,12,0.8639165117426245
29,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",6,0.75 k,3,12,0.8676329547157506
30,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",8,1.00 k,3,12,0.8716680381562162
31,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",10,1.25 k,3,12,0.8706593906526209
32,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",12,1.50 k,3,12,0.8697035820337078
33,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",14,1.75 k,3,12,0.8678985025364216
34,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",16,2.00 k,3,12,0.8642347433712082
35,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",17,explain 0.8,3,12,0.8632260112802841
36,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",20,explain 0.85,3,12,0.8652966245003532
37,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",25,explain 0.9,3,12,0.8610489872006684
38,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",31,explain 0.95,3,12,0.8480406402640478
39,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",4,0.50 k,4,12,0.8639165117426245
