,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,0.50 k,0,12,0.8688013171938831
1,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,0.75 k,0,12,0.860040226913968
2,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,explain 0.8,0,12,0.8688013171938831
3,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,explain 0.85,0,12,0.8688013171938831
4,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",5,explain 0.9,0,12,0.8605712097722049
5,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,explain 0.95,0,12,0.860040226913968
6,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,0.50 k,1,12,0.8639165117426245
7,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,0.75 k,1,12,0.8676329547157506
8,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,1.00 k,1,12,0.8723052204056782
9,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",10,1.25 k,1,12,0.8715088025098753
10,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,1.50 k,1,12,0.8687479848831166
11,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",14,1.75 k,1,12,0.8667834441732793
12,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",16,2.00 k,1,12,0.8645002348003266
13,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",7,explain 0.8,1,12,0.8676329406178626
14,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,explain 0.85,1,12,0.8723052204056782
15,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",11,explain 0.9,1,12,0.8717741952537768
16,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",14,explain 0.95,1,12,0.8667834441732793
17,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,0.50 k,2,12,0.8677922467536441
18,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,0.75 k,2,12,0.8676329547157506
19,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,1.00 k,2,12,0.8722521418568977
20,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",10,1.25 k,2,12,0.8714025608249859
21,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,1.50 k,2,12,0.8690665548610153
22,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",14,1.75 k,2,12,0.8678453816939768
23,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",16,2.00 k,2,12,0.8658808268862517
24,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",7,explain 0.8,2,12,0.8676329406178626
25,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",9,explain 0.85,2,12,0.8715087320204346
26,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,explain 0.9,2,12,0.8690665548610153
27,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",17,explain 0.95,2,12,0.8645004180728723
28,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,0.50 k,3,12,0.8677922467536441
29,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,0.75 k,3,12,0.8676329547157506
30,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,1.00 k,3,12,0.8722521418568977
31,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",10,1.25 k,3,12,0.8695974249361471
32,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,1.50 k,3,12,0.8693851107410259
33,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",14,1.75 k,3,12,0.8677922890473084
34,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",16,2.00 k,3,12,0.8656153918486856
35,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",7,explain 0.8,3,12,0.8676329406178626
36,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",9,explain 0.85,3,12,0.8715087320204346
37,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,explain 0.9,3,12,0.8693851107410259
38,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",17,explain 0.95,3,12,0.8625889277160391
39,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,0.50 k,4,12,0.8630134574210648
40,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,0.75 k,4,12,0.8676329547157506
41,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,1.00 k,4,12,0.8721459424656727
42,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",10,1.25 k,4,12,0.8714556534716543
43,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,1.50 k,4,12,0.8686949486280007
44,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",14,1.75 k,4,12,0.8676861460476359
45,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",16,2.00 k,4,12,0.8686419123728847
46,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",7,explain 0.8,4,12,0.8676329406178626
47,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",10,explain 0.85,4,12,0.8714556534716543
48,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,explain 0.9,4,12,0.8686949486280007
49,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",18,explain 0.95,4,12,0.8652966667940175
