,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,0.50 k,0,12,0.8688013171938831
1,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,0.75 k,0,12,0.8454392133603994
2,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",3,explain 0.8,0,12,0.8637040988622863
3,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,explain 0.85,0,12,0.8688013171938831
4,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,explain 0.9,0,12,0.8688013171938831
5,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,explain 0.95,0,12,0.8688013171938831
6,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,0.50 k,1,12,0.8639165117426245
7,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,0.75 k,1,12,0.8639164835468481
8,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,1.00 k,1,12,0.8699162063823678
9,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,1.25 k,1,12,0.8694913524259154
10,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",12,1.50 k,1,12,0.865615532827567
11,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",14,1.75 k,1,12,0.8659340041202487
12,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",16,2.00 k,1,12,0.8689074178998911
13,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,explain 0.8,1,12,0.8638633768022915
14,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,explain 0.85,1,12,0.8638633768022915
15,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.9,1,12,0.8639164835468481
16,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,explain 0.95,1,12,0.8672082135424031
17,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,0.50 k,2,12,0.8639165117426245
18,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,0.75 k,2,12,0.8639164835468481
19,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,1.00 k,2,12,0.8699162063823678
20,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,1.25 k,2,12,0.869225889192573
21,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",12,1.50 k,2,12,0.8658276214564781
22,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",14,1.75 k,2,12,0.8668894461940706
23,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",16,2.00 k,2,12,0.8640754231375386
24,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,explain 0.8,2,12,0.8638633768022915
25,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.85,2,12,0.8639164835468481
26,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,explain 0.9,2,12,0.8672082135424031
27,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,explain 0.95,2,12,0.8699162063823678
28,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,0.50 k,3,12,0.8639165117426245
29,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,0.75 k,3,12,0.8669958570536176
30,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,1.00 k,3,12,0.8694914652090203
31,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,1.25 k,3,12,0.8694913524259154
32,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",12,1.50 k,3,12,0.8667299849815198
33,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",14,1.75 k,3,12,0.8662522216509444
34,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",16,2.00 k,3,12,0.8645532428596663
35,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,explain 0.8,3,12,0.8638633768022915
36,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.85,3,12,0.8669958570536176
37,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,explain 0.9,3,12,0.8672082135424031
38,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,explain 0.95,3,12,0.8695975377192522
39,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,0.50 k,4,12,0.8639165117426245
40,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,0.75 k,4,12,0.8639164835468481
41,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,1.00 k,4,12,0.8695976505023572
42,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,1.25 k,4,12,0.8693851671325783
