,run,k,k_method,i,max depth,accuracy
29,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",6,0.75 k,3,12,0.867686047362419
30,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",8,1.00 k,3,12,0.8678984038512046
31,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",10,1.25 k,3,12,0.86965055987648
32,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",12,1.50 k,3,12,0.8717212717817657
33,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",14,1.75 k,3,12,0.8710841741196326
34,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",16,2.00 k,3,12,0.8675269667928476
35,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.8,3,12,0.8674206264227413
36,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.85,3,12,0.8674206264227413
37,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",6,explain 0.9,3,12,0.867686047362419
38,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",8,explain 0.95,3,12,0.8678984038512046
39,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",4,0.50 k,4,12,0.8677922467536441
40,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",6,0.75 k,4,12,0.8676329547157506
41,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",8,1.00 k,4,12,0.8672612356996309
42,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",10,1.25 k,4,12,0.8719866222320031
43,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",12,1.50 k,4,12,0.8714557944505354
44,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",14,1.75 k,4,12,0.8723584258354515
45,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",16,2.00 k,4,12,0.8686949063343363
46,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.8,4,12,0.8674206264227413
47,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.85,4,12,0.8674206264227413
48,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",6,explain 0.9,4,12,0.8676329547157506
49,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",8,explain 0.95,4,12,0.8672612356996309
