GPA,Gender,breakfast,calories_chicken,calories_scone,coffee,cook,comfort_food_reasons_coded.1,diet_current_coded,drink,eating_changes_coded,eating_changes_coded1,eating_out,employment,ethnic_food,exercise,father_education,fav_cuisine,fav_cuisine_coded,fav_food,fries,fruit_day,grade_level,greek_food,healthy_feeling,ideal_diet_coded,income,indian_food,italian_food,life_rewarding,marital_status,mother_education,nutritional_check,on_off_campus,parents_cook,pay_meal_out,persian_food,self_perception_weight,soup,sports,thai_food,tortilla_calories,turkey_calories,veggies_day,vitamins,waffle_calories,weight,"Split(,)(comfort_food_reasons)_0",Split( )(comfort_food_reasons)_0,Split( )(diet_current)_0,Split( )(diet_current)_1,Split( )(eating_changes)_0,Split( )(fav_cuisine)_0,Split( -)(fav_cuisine)_0,Split(/)(fav_cuisine)_0,Split( )(food_childhood)_0,Split( )(ideal_diet)_0,Split( )(ideal_diet)_1,Split( )(meals_dinner_friend)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(weight)_0","ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0","ExtractWord([and, eat, healthy])(diet_current)_0","ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0","ExtractWord([and, food, of, vegetable, vegetables, veggies])(healthy_meal)_0","ExtractWord([I, a, and, diet, healthy])(ideal_diet)_0","ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0",Lowercase()(fav_cuisine)_fav_cuisine,OneHot()(calories_chicken)_265,OneHot()(calories_chicken)_430,OneHot()(calories_chicken)_610,OneHot()(calories_chicken)_720,OneHot()(comfort_food_reasons_coded.1)_1,OneHot()(comfort_food_reasons_coded.1)_2,OneHot()(comfort_food_reasons_coded.1)_3,OneHot()(comfort_food_reasons_coded.1)_4,OneHot()(comfort_food_reasons_coded.1)_5,OneHot()(comfort_food_reasons_coded.1)_6,OneHot()(comfort_food_reasons_coded.1)_7,OneHot()(comfort_food_reasons_coded.1)_9,OneHot()(diet_current_coded)_1,OneHot()(diet_current_coded)_2,OneHot()(diet_current_coded)_3,OneHot()(diet_current_coded)_4,OneHot()(eating_changes_coded)_1,OneHot()(eating_changes_coded)_2,OneHot()(eating_changes_coded)_3,OneHot()(eating_changes_coded)_4,OneHot()(eating_changes_coded1)_2,OneHot()(eating_changes_coded1)_3,OneHot()(eating_changes_coded1)_5,OneHot()(eating_changes_coded1)_7,OneHot()(eating_changes_coded1)_8,OneHot()(eating_changes_coded1)_10,OneHot()(eating_changes_coded1)_11,OneHot()(eating_changes_coded1)_12,OneHot()(eating_out)_1,OneHot()(eating_out)_2,OneHot()(eating_out)_3,OneHot()(eating_out)_4,OneHot()(eating_out)_5,OneHot()(ethnic_food)_1,OneHot()(ethnic_food)_2,OneHot()(ethnic_food)_3,OneHot()(ethnic_food)_4,OneHot()(ethnic_food)_5,OneHot()(fav_cuisine_coded)_0,OneHot()(fav_cuisine_coded)_1,OneHot()(fav_cuisine_coded)_2,OneHot()(fav_cuisine_coded)_3,OneHot()(fav_cuisine_coded)_4,OneHot()(fav_cuisine_coded)_5,OneHot()(fav_cuisine_coded)_8,OneHot()(fruit_day)_2,OneHot()(fruit_day)_3,OneHot()(fruit_day)_4,OneHot()(fruit_day)_5,OneHot()(grade_level)_1,OneHot()(grade_level)_2,OneHot()(grade_level)_3,OneHot()(grade_level)_4,OneHot()(greek_food)_1,OneHot()(greek_food)_2,OneHot()(greek_food)_3,OneHot()(greek_food)_4,OneHot()(greek_food)_5,OneHot()(healthy_feeling)_1,OneHot()(healthy_feeling)_2,OneHot()(healthy_feeling)_3,OneHot()(healthy_feeling)_4,OneHot()(healthy_feeling)_5,OneHot()(healthy_feeling)_6,OneHot()(healthy_feeling)_7,OneHot()(healthy_feeling)_8,OneHot()(healthy_feeling)_9,OneHot()(healthy_feeling)_10,OneHot()(ideal_diet_coded)_1,OneHot()(ideal_diet_coded)_2,OneHot()(ideal_diet_coded)_3,OneHot()(ideal_diet_coded)_4,OneHot()(ideal_diet_coded)_5,OneHot()(ideal_diet_coded)_6,OneHot()(ideal_diet_coded)_7,OneHot()(ideal_diet_coded)_8,OneHot()(income)_1,OneHot()(income)_2,OneHot()(income)_3,OneHot()(income)_4,OneHot()(income)_5,OneHot()(income)_6,OneHot()(indian_food)_1,OneHot()(indian_food)_2,OneHot()(indian_food)_3,OneHot()(indian_food)_4,OneHot()(indian_food)_5,OneHot()(italian_food)_3,OneHot()(italian_food)_4,OneHot()(italian_food)_5,OneHot()(life_rewarding)_1,OneHot()(life_rewarding)_2,OneHot()(life_rewarding)_3,OneHot()(life_rewarding)_4,OneHot()(life_rewarding)_5,OneHot()(life_rewarding)_6,OneHot()(life_rewarding)_7,OneHot()(life_rewarding)_8,OneHot()(life_rewarding)_9,OneHot()(life_rewarding)_10,OneHot()(nutritional_check)_1,OneHot()(nutritional_check)_2,OneHot()(nutritional_check)_3,OneHot()(nutritional_check)_4,OneHot()(nutritional_check)_5,OneHot()(parents_cook)_1,OneHot()(parents_cook)_2,OneHot()(parents_cook)_3,OneHot()(pay_meal_out)_2,OneHot()(pay_meal_out)_3,OneHot()(pay_meal_out)_4,OneHot()(pay_meal_out)_5,OneHot()(pay_meal_out)_6,OneHot()(thai_food)_1,OneHot()(thai_food)_2,OneHot()(thai_food)_3,OneHot()(thai_food)_4,OneHot()(thai_food)_5,OneHot()(turkey_calories)_345,OneHot()(turkey_calories)_500,OneHot()(turkey_calories)_690,OneHot()(turkey_calories)_850,OneHot()(veggies_day)_2,OneHot()(veggies_day)_3,OneHot()(veggies_day)_4,OneHot()(veggies_day)_5,OneHot()(waffle_calories)_575,OneHot()(waffle_calories)_760,OneHot()(waffle_calories)_900,OneHot()(waffle_calories)_1315,NaN(Anything american style.)(fav_cuisine)_fav_cuisine,NaN(Any type of Colombian cuisine)(fav_cuisine)_fav_cuisine,NaN(I'm not answering this. )(weight)_weight,WordToNumber()(weight)_weight,"Split( )(Split(,)(comfort_food)_0)_0",Split( )(Split(-)(comfort_food)_0)_0,"Split(,)(Split( )(comfort_food)_1)_0","Split(,)(Split( )(comfort_food)_2)_0","Split( )(Split(,)(comfort_food_reasons)_0)_0","Split(. )(Split(,)(comfort_food_reasons)_0)_0","Split(, )(Split(  )(comfort_food_reasons)_0)_0","Split( )(Split(,)(diet_current)_0)_0","Split( )(Split(,)(diet_current)_0)_1",Split( )(Split(. )(diet_current)_0)_1,Split(.)(Split( )(diet_current)_1)_0,"Split(,)(Split( )(diet_current)_1)_0","Split( )(Split(,)(eating_changes)_0)_0",Split( )(Split(')(eating_changes)_0)_0,Split(/)(Split( )(fav_cuisine)_0)_0,Split(/)(Split( -)(fav_cuisine)_0)_0,"Split( )(Split(,)(food_childhood)_0)_0","Split(,)(Split( )(healthy_meal)_2)_0","Split( )(Split(,)(ideal_diet)_0)_0","Split( )(Split(,)(ideal_diet)_0)_1",Split( )(Split(. )(ideal_diet)_0)_1,Split( )(Split(/)(ideal_diet)_0)_1,Split(.)(Split( )(ideal_diet)_1)_0,"Split(,)(Split( )(ideal_diet)_1)_0","Split(,)(Split( )(meals_dinner_friend)_0)_0","Split(,)(Split( )(meals_dinner_friend)_1)_0","Split( )(Split(, )(meals_dinner_friend)_0)_0","Split(,)(Lowercase()(comfort_food)_comfort_food)_0",Split( )(Lowercase()(comfort_food)_comfort_food)_0,Split( )(Lowercase()(comfort_food)_comfort_food)_1,Split( )(Lowercase()(comfort_food)_comfort_food)_2,"Split(,)(Lowercase()(comfort_food_reasons)_comfort_food_reasons)_0",Split( )(Lowercase()(comfort_food_reasons)_comfort_food_reasons)_0,Split( )(Lowercase()(diet_current)_diet_current)_0,Split( )(Lowercase()(eating_changes)_eating_changes)_0,Split( )(Lowercase()(fav_cuisine)_fav_cuisine)_0,Split( -)(Lowercase()(fav_cuisine)_fav_cuisine)_0,Split(/)(Lowercase()(fav_cuisine)_fav_cuisine)_0,Split( )(Lowercase()(food_childhood)_food_childhood)_0,Split( )(Lowercase()(ideal_diet)_ideal_diet)_0,Split( )(Lowercase()(meals_dinner_friend)_meals_dinner_friend)_0,Split( )(Lowercase()(meals_dinner_friend)_meals_dinner_friend)_1,"Split(,)(Lowercase()(meals_dinner_friend)_meals_dinner_friend)_0","Split(, )(Lowercase()(meals_dinner_friend)_meals_dinner_friend)_0",Split( )(NaN(sometimes choosing to eat fast food instead of cooking simply for convenience)(eating_changes)_eating_changes)_0,Split( )(NaN(not as healthy because healthy food goes bad quickly and it is expensive)(eating_changes)_eating_changes)_0,Split( )(NaN(Freshman year I did not watch my diet at all and really let myself go. I ate pizza and fries for almost every meal. Summer following freshman year I knew I needed to stop doing that so I cut out as many refined carbs as I could and try to eat healthier portions.)(eating_changes)_eating_changes)_0,Split( )(NaN(Food is not as healthy. )(eating_changes)_eating_changes)_0,Split( )(NaN(Anything american style.)(fav_cuisine)_fav_cuisine)_0,Split( -)(NaN(Anything american style.)(fav_cuisine)_fav_cuisine)_0,Split(/)(NaN(Anything american style.)(fav_cuisine)_fav_cuisine)_0,Split( )(NaN(Any type of Colombian cuisine)(fav_cuisine)_fav_cuisine)_0,Split( -)(NaN(Any type of Colombian cuisine)(fav_cuisine)_fav_cuisine)_0,Split(/)(NaN(Any type of Colombian cuisine)(fav_cuisine)_fav_cuisine)_0,"Split( )(NaN(chicken and rice with veggies, pasta, some kind of healthy recipe)(meals_dinner_friend)_meals_dinner_friend)_0",Split( )(NaN(Anything they'd want. I'd ask them before hand what they want to eat and it depends on which type of friend is coming.)(meals_dinner_friend)_meals_dinner_friend)_0,"Split( )(NaN(Some kind of pasta, a chicken dish, some kind of salad)(meals_dinner_friend)_meals_dinner_friend)_0","Split( )(NaN(any Chinese food, pasta, burgers)(meals_dinner_friend)_meals_dinner_friend)_0",Split( )(ModeImputation()(type_sports)_type_sports)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(Split( )(weight)_0)_0","ExtractWord([Boredom, Sadness, Stress, bored, boredom, comfort, or, sadness])(Split(. )(comfort_food_reasons)_0)_0","ExtractWord([Boredom, Sadness, Stress, bored, boredom, comfort, i, sadness])(Split(')(comfort_food_reasons)_0)_0","ExtractWord([and, diet, eat, healthy])(Split(.  )(diet_current)_0)_0","ExtractWord([I, and, breakfast, diet, healthy, the])(Split(. )(diet_current)_0)_0","ExtractWord([and, diet, eat, the])(Split(')(diet_current)_0)_0","ExtractWord([Chicken, Mac, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(Split(&)(food_childhood)_0)_0","ExtractWord([Chicken, and, food, of, vegetable, vegetables])(Split(&)(healthy_meal)_0)_0","ExtractWord([and, food, of, vegetable, vegetables, veggies])(Split(()(healthy_meal)_0)_0","ExtractWord([I, a, and, diet, healthy, of])(Split(,)(ideal_diet)_0)_0","ExtractWord([a, and, diet, eat, healthy])(Split(-)(ideal_diet)_0)_0","ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(Split(')(meals_dinner_friend)_0)_0","ExtractWord([Chicken, Meat, Pasta, Pizza, Steak, chicken, pasta, steak])(Split(. )(meals_dinner_friend)_0)_0","ExtractWord([and, candy, chips, cookies, ice, pasta, pizza])(Lowercase()(comfort_food)_comfort_food)_0","ExtractWord([a, boredom, i, sadness, stress])(Lowercase()(comfort_food_reasons)_comfort_food_reasons)_0","ExtractWord([and, diet, i, very])(Lowercase()(diet_current)_diet_current)_0","ExtractWord([eating, food, i, less, more])(Lowercase()(eating_changes)_eating_changes)_0","ExtractWord([and, chicken, pasta, pizza, spaghetti, steak])(Lowercase()(food_childhood)_food_childhood)_0","ExtractWord([and, chicken, food, meat, of, protein])(Lowercase()(healthy_meal)_healthy_meal)_0","ExtractWord([a, and, diet, healthy, i])(Lowercase()(ideal_diet)_ideal_diet)_0","ExtractWord([chicken, meat, pasta, pizza, steak])(Lowercase()(meals_dinner_friend)_meals_dinner_friend)_0","ExtractWord([I, Less, More, eating, food, healthier, less, to])(ModeImputation()(eating_changes)_eating_changes)_0","Lowercase()(ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0)_ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0","Lowercase()(ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0)_ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0","Lowercase()(ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0)_ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0",Lowercase()(NaN(Anything american style.)(fav_cuisine)_fav_cuisine)_NaN(Anything american style.)(fav_cuisine)_fav_cuisine,Lowercase()(NaN(Any type of Colombian cuisine)(fav_cuisine)_fav_cuisine)_NaN(Any type of Colombian cuisine)(fav_cuisine)_fav_cuisine,Lowercase()(ModeImputation()(type_sports)_type_sports)_ModeImputation()(type_sports)_type_sports,"OneHot()(ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0)_Chocolate","OneHot()(ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0)_Pizza","OneHot()(ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0)_and","OneHot()(ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0)_cake","OneHot()(ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0)_chips","OneHot()(ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0)_cookies","OneHot()(ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0)_cream","OneHot()(ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0)_pizza","OneHot()(ExtractWord([Boredom, I, Sadness, Stress, bored, boredom, sadness])(comfort_food_reasons)_0)_Boredom","OneHot()(ExtractWord([Boredom, I, Sadness, Stress, bored, boredom, sadness])(comfort_food_reasons)_0)_I","OneHot()(ExtractWord([Boredom, I, Sadness, Stress, bored, boredom, sadness])(comfort_food_reasons)_0)_Sadness","OneHot()(ExtractWord([Boredom, I, Sadness, Stress, bored, boredom, sadness])(comfort_food_reasons)_0)_Stress","OneHot()(ExtractWord([Boredom, I, Sadness, Stress, bored, boredom, sadness])(comfort_food_reasons)_0)_bored","OneHot()(ExtractWord([Boredom, I, Sadness, Stress, bored, boredom, sadness])(comfort_food_reasons)_0)_boredom","OneHot()(ExtractWord([Boredom, I, Sadness, Stress, bored, boredom, sadness])(comfort_food_reasons)_0)_sadness","OneHot()(ExtractWord([and, eat, healthy])(diet_current)_0)_and","OneHot()(ExtractWord([and, eat, healthy])(diet_current)_0)_eat","OneHot()(ExtractWord([and, eat, healthy])(diet_current)_0)_healthy","OneHot()(ExtractWord([I, Less, More, eat, eating, food, less, to])(eating_changes)_0)_I","OneHot()(ExtractWord([I, Less, More, eat, eating, food, less, to])(eating_changes)_0)_Less","OneHot()(ExtractWord([I, Less, More, eat, eating, food, less, to])(eating_changes)_0)_More","OneHot()(ExtractWord([I, Less, More, eat, eating, food, less, to])(eating_changes)_0)_eat","OneHot()(ExtractWord([I, Less, More, eat, eating, food, less, to])(eating_changes)_0)_food","OneHot()(ExtractWord([I, Less, More, eat, eating, food, less, to])(eating_changes)_0)_less","OneHot()(ExtractWord([I, Less, More, eat, eating, food, less, to])(eating_changes)_0)_to","OneHot()(ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0)_Chicken","OneHot()(ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0)_Pasta","OneHot()(ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0)_Pizza","OneHot()(ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0)_Spaghetti","OneHot()(ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0)_Steak","OneHot()(ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0)_and","OneHot()(ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0)_chicken","OneHot()(ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0)_pizza","OneHot()(ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0)_steak","OneHot()(ExtractWord([and, food, of, vegetable, vegetables, veggies])(healthy_meal)_0)_and","OneHot()(ExtractWord([and, food, of, vegetable, vegetables, veggies])(healthy_meal)_0)_food","OneHot()(ExtractWord([and, food, of, vegetable, vegetables, veggies])(healthy_meal)_0)_of","OneHot()(ExtractWord([and, food, of, vegetable, vegetables, veggies])(healthy_meal)_0)_vegetable","OneHot()(ExtractWord([and, food, of, vegetable, vegetables, veggies])(healthy_meal)_0)_veggies","OneHot()(ExtractWord([I, a, and, diet, healthy])(ideal_diet)_0)_I","OneHot()(ExtractWord([I, a, and, diet, healthy])(ideal_diet)_0)_a","OneHot()(ExtractWord([I, a, and, diet, healthy])(ideal_diet)_0)_diet","OneHot()(ExtractWord([I, a, and, diet, healthy])(ideal_diet)_0)_healthy","OneHot()(ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0)_Chicken","OneHot()(ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0)_Pasta","OneHot()(ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0)_Pizza","OneHot()(ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0)_and","OneHot()(ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0)_chicken","OneHot()(ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0)_pasta","OneHot()(ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0)_steak",NaN(Not)(Split( )(diet_current)_0)_Split( )(diet_current)_0,NaN(Not)(Split( )(diet_current)_1)_Split( )(diet_current)_1,NaN(not)(Split( )(eating_changes)_0)_Split( )(eating_changes)_0,NaN(Any type of Colombian cuisine)(NaN(Anything american style.)(fav_cuisine)_fav_cuisine)_NaN(Anything american style.)(fav_cuisine)_fav_cuisine,"NaN(Not sure, 240)(NaN(I'm not answering this. )(weight)_weight)_NaN(I'm not answering this. )(weight)_weight",ModeImputation()(Split( )(eating_changes)_1)_Split( )(eating_changes)_1,ModeImputation()(Split( )(eating_changes)_2)_Split( )(eating_changes)_2,"ModeImputation()(ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0)_ExtractWord([Chocolate, Pizza, and, cake, chips, cookies, cream, pizza])(comfort_food)_0","ModeImputation()(ExtractWord([Boredom, I, Sadness, Stress, bored, boredom, sadness])(comfort_food_reasons)_0)_ExtractWord([Boredom, I, Sadness, Stress, bored, boredom, sadness])(comfort_food_reasons)_0","ModeImputation()(ExtractWord([and, eat, healthy])(diet_current)_0)_ExtractWord([and, eat, healthy])(diet_current)_0","ModeImputation()(ExtractWord([I, Less, More, eat, eating, food, less, to])(eating_changes)_0)_ExtractWord([I, Less, More, eat, eating, food, less, to])(eating_changes)_0","ModeImputation()(ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0)_ExtractWord([Chicken, Pasta, Pizza, Spaghetti, Steak, and, chicken, pizza, steak])(food_childhood)_0","ModeImputation()(ExtractWord([and, food, of, vegetable, vegetables, veggies])(healthy_meal)_0)_ExtractWord([and, food, of, vegetable, vegetables, veggies])(healthy_meal)_0","ModeImputation()(ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0)_ExtractWord([Chicken, Pasta, Pizza, and, chicken, pasta, steak])(meals_dinner_friend)_0",ModeImputation()(NaN(I'm not answering this. )(weight)_weight)_NaN(I'm not answering this. )(weight)_weight
2.4,2,1,430,315.0,1,2.0,9,1,1.0,1,1,3,3.0,1,1.0,5.0,Arabic cuisine,3,1.0,2,5,2,5,2,8,5,5,5,1,1.0,1.0,5,1.0,1,2,5.0,3.0,1.0,1.0,1,1165.0,345,5,1,1315,187,we dont have comfort ,we,eat,good,eat,Arabic,Arabic cuisine,Arabic cuisine,rice,being,healthy,"rice,",187.0,nan,eat,and,nan,healthy,chicken,arabic cuisine,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Arabic cuisine,Arabic cuisine,187,187.0,none,none,nan,nan,we,we dont have comfort ,we dont have comfort ,eat,good,good,good,good,eat,eat,Arabic,Arabic cuisine,rice,oily,being,healthy,healthy,healthy,healthy,healthy,rice,chicken,rice,none,none,nan,nan,we dont have comfort ,we,eat,eat,arabic,arabic cuisine,arabic cuisine,rice,being,"rice,","chicken,",rice,rice,eat,eat,eat,eat,Arabic,Arabic cuisine,Arabic cuisine,Arabic,Arabic cuisine,Arabic cuisine,"rice,","rice,","rice,","rice,",car,187.0,comfort,comfort,eat,and,eat,and,nan,nan,healthy,healthy,chicken,chicken,nan,a,and,nan,and,nan,i,chicken,nan,nan,and,chicken,arabic cuisine,arabic cuisine,car racing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,eat,good,eat,Arabic cuisine,187,faster,more,and,boredom,eat,eat,and,of,chicken,187
3.654,1,1,610,420.0,2,3.0,1,2,2.0,1,2,2,2.0,4,1.0,2.0,Italian,1,1.0,1,4,4,4,5,3,4,4,4,1,2.0,4.0,4,1.0,1,4,4.0,3.0,1.0,1.0,2,725.0,690,4,2,900,155,Stress,"Stress,",I,eat,I,Italian,Italian,Italian,chicken,Try,to,"Pasta,",155.0,chips,eat,chicken,of,a,Pasta,italian,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Italian,Italian,155,155.0,chocolate,"chocolate,",chips,ice,Stress,Stress,Stress,I,eat,eat,eat,eat,I,I,Italian,Italian,chicken,(more,Try,to,to,to,to,to,Pasta,steak,Pasta,chocolate,"chocolate,","chips,",ice,stress,"stress,",i,i,italian,italian,italian,chicken,try,"pasta,","steak,",pasta,pasta,I,I,I,I,Italian,Italian,Italian,Italian,Italian,Italian,"Pasta,","Pasta,","Pasta,","Pasta,",Basketball,155.0,Stress,Stress,eat,I,eat,chicken,of,nan,a,eat,Pasta,Pasta,chips,stress,i,i,chicken,of,a,pasta,I,chips,chicken,pasta,italian,italian,basketball ,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,I,eat,I,Italian,155,eat,out,chips,Stress,eat,I,chicken,of,Pasta,155
3.3,1,1,720,420.0,2,1.0,1,3,1.0,1,3,2,3.0,5,2.0,2.0,italian,1,3.0,1,5,3,5,6,6,6,5,5,7,2.0,2.0,4,2.0,1,3,5.0,6.0,1.0,2.0,5,1165.0,500,5,1,900,I'm not answering this. ,stress,"stress,",toast,and,sometimes,italian,italian,italian,mac,i,would,chicken,nan,pizza,and,and,food,a,chicken,italian,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,italian,italian,nan,nan,frozen,frozen,yogurt,pizza,stress,stress,stress,toast,and,and,and,and,sometimes,sometimes,italian,italian,mac,natural,i,would,would,would,would,would,chicken,and,chicken,frozen yogurt,frozen,"yogurt,","pizza,",stress,"stress,",toast,sometimes,italian,italian,italian,mac,i,chicken,and,chicken and rice with veggies,chicken and rice with veggies,nan,sometimes,sometimes,sometimes,italian,italian,italian,italian,italian,italian,nan,chicken,chicken,chicken,none,nan,sadness,sadness,and,and,and,and,food,food,a,a,chicken,chicken,pizza,stress,and,i,and,food,i,chicken,to,pizza,and,chicken,italian,italian,none,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,toast,and,sometimes,italian,nan,choosing,to,pizza,sadness,and,to,and,food,chicken,140
