,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,0.47 k,0,12,0.8184972947697498
1,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,0.60 k,0,12,0.8221827418683707
2,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",11,0.73 k,0,12,0.8238104211158104
3,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",13,0.87 k,0,12,0.824731631992111
4,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,explain 0.8,0,12,0.8189886481054145
5,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,explain 0.85,0,12,0.8184972947697498
6,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,explain 0.9,0,12,0.8214763866709976
7,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,explain 0.95,0,12,0.8221827418683707
8,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,0.47 k,1,12,0.7642600171043286
9,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,0.60 k,1,12,0.7856972315056148
10,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",11,0.73 k,1,12,0.7619267843070239
11,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",13,0.87 k,1,12,0.771078939267562
12,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",15,1.00 k,1,12,0.7650285235614577
13,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",17,1.13 k,1,12,0.7599301350049854
14,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",19,1.27 k,1,12,0.748014191801617
15,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",21,1.40 k,1,12,0.7626023373777865
16,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",23,1.53 k,1,12,0.7552310659346587
17,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",25,1.67 k,1,12,0.7528050400804892
18,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",27,1.80 k,1,12,0.7636156905617983
19,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",29,1.93 k,1,12,0.7535728344860081
20,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",13,explain 0.8,1,12,0.771078939267562
21,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",15,explain 0.85,1,12,0.7650285235614577
22,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",20,explain 0.9,1,12,0.7517921443071144
23,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",26,explain 0.95,1,12,0.7510542843626675
24,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,0.47 k,2,12,0.7762377814773025
25,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,0.60 k,2,12,0.7872022916933098
26,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",11,0.73 k,2,12,0.7750709316577581
27,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",13,0.87 k,2,12,0.7802918402469301
28,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",15,1.00 k,2,12,0.7813360474288619
29,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",17,1.13 k,2,12,0.7446049971499074
30,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",19,1.27 k,2,12,0.7571966490379664
31,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",21,1.40 k,2,12,0.751023840619649
32,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",23,1.53 k,2,12,0.7530506271524235
33,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",25,1.67 k,2,12,0.7582104879260567
34,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",27,1.80 k,2,12,0.740397073930008
35,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",29,1.93 k,2,12,0.7694201796746707
36,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",17,explain 0.8,2,12,0.7446049971499074
37,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",22,explain 0.85,2,12,0.7425164177409685
38,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",28,explain 0.9,2,12,0.7649671880959307
39,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",37,explain 0.95,2,12,0.7625104072708864
40,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,0.47 k,3,12,0.7659181212324924
41,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,0.60 k,3,12,0.7766064120106037
42,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",11,0.73 k,3,12,0.793375581100132
43,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",13,0.87 k,3,12,0.7762995083354365
44,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",15,1.00 k,3,12,0.7847759687580046
45,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",17,1.13 k,3,12,0.7790633154405608
