,run,k,k_method,i,max depth,accuracy
23,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",37,explain 0.95,1,12,0.7693286032357889
24,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",7,0.47 k,2,12,0.7774352400849407
25,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",9,0.60 k,2,12,0.7648741026735039
26,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",11,0.73 k,2,12,0.7736578864572877
27,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",13,0.87 k,2,12,0.7725528153671867
28,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",15,1.00 k,2,12,0.7883080465415795
29,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",17,1.13 k,2,12,0.7849908621615208
30,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",19,1.27 k,2,12,0.7900274861352707
31,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",21,1.40 k,2,12,0.7828717729915334
32,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",23,1.53 k,2,12,0.792576277231966
33,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",25,1.67 k,2,12,0.7876931970494845
34,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",27,1.80 k,2,12,0.7869254545152748
35,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",29,1.93 k,2,12,0.7899659714779474
36,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",21,explain 0.8,2,12,0.7828717729915334
37,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",28,explain 0.85,2,12,0.784653146928596
38,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",35,explain 0.9,2,12,0.7938047690293198
39,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",47,explain 0.95,2,12,0.7671470232847478
40,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",7,0.47 k,3,12,0.7774045275542282
41,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",9,0.60 k,3,12,0.7648742818652998
42,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",11,0.73 k,3,12,0.7714465370902496
43,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",13,0.87 k,3,12,0.7850215086742034
44,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",15,1.00 k,3,12,0.7840392122577752
45,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",17,1.13 k,3,12,0.7826571295134169
46,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",19,1.27 k,3,12,0.7816130685142662
47,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",21,1.40 k,3,12,0.7860043049414307
48,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",23,1.53 k,3,12,0.7902426436109071
49,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",25,1.67 k,3,12,0.7930371962557592
50,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",27,1.80 k,3,12,0.7840078867024975
51,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",29,1.93 k,3,12,0.7917473218371421
52,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",23,explain 0.8,3,12,0.7902426436109071
53,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",30,explain 0.85,3,12,0.7879692985980411
54,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",41,explain 0.9,3,12,0.7894128771374281
55,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",56,explain 0.95,3,12,0.7590090420180241
56,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",7,0.47 k,4,12,0.7678837373448152
57,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",9,0.60 k,4,12,0.7764834015582519
58,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",11,0.73 k,4,12,0.7726747931089248
59,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",13,0.87 k,4,12,0.7797082031363469
60,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",15,1.00 k,4,12,0.7885846762343769
61,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",17,1.13 k,4,12,0.7891990022978047
62,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",19,1.27 k,4,12,0.7962316625490279
63,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",21,1.40 k,4,12,0.7917781145326055
64,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",23,1.53 k,4,12,0.7951564127462332
65,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",25,1.67 k,4,12,0.788369165090722
66,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",27,1.80 k,4,12,0.7933444583145183
67,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",29,1.93 k,4,12,0.79199336160414
68,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",24,explain 0.8,4,12,0.7932833680588172
69,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",32,explain 0.85,4,12,0.7853899647312821
70,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",43,explain 0.9,4,12,0.7886757103822972
71,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",58,explain 0.95,4,12,0.7515453877729327
