,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,0.47 k,0,12,0.8188657932669908
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,0.60 k,0,12,0.8213227391371104
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,0.73 k,0,12,0.8218446493895595
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,0.87 k,0,12,0.8249159118919598
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,explain 0.8,0,12,0.8166549531818994
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",6,explain 0.85,0,12,0.818957935574702
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,explain 0.9,0,12,0.8188657932669908
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,explain 0.95,0,12,0.8213227391371104
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,0.47 k,1,12,0.779953559145176
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,0.60 k,1,12,0.7759918548840704
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,0.73 k,1,12,0.7774965331103055
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,0.87 k,1,12,0.7907036003592889
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",15,1.00 k,1,12,0.7825960203954215
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",17,1.13 k,1,12,0.7800471585651227
