,run,k,k_method,i,max depth,accuracy
37,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",21,explain 0.85,2,12,0.756797268249364
38,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",27,explain 0.9,2,12,0.7505936341265682
39,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",36,explain 0.95,2,12,0.7696350966560547
40,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,0.47 k,3,12,0.7647825781059314
41,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,0.60 k,3,12,0.767362275071856
42,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",11,0.73 k,3,12,0.7766681765933263
43,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",13,0.87 k,3,12,0.7874171520878107
44,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",15,1.00 k,3,12,0.7830562462298989
45,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",17,1.13 k,3,12,0.7678233449940037
46,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",19,1.27 k,3,12,0.7764841701967452
47,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",21,1.40 k,3,12,0.770311267466956
48,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",23,1.53 k,3,12,0.7576576623732312
49,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",25,1.67 k,3,12,0.7568589290894681
50,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",27,1.80 k,3,12,0.7658881867714202
51,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",29,1.93 k,3,12,0.75750399597705
52,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",19,explain 0.8,3,12,0.7764841701967452
53,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",25,explain 0.85,3,12,0.7568589290894681
54,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",35,explain 0.9,3,12,0.7564597039147938
55,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",49,explain 0.95,3,12,0.7589782964782964
56,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,0.47 k,4,12,0.7692044893392198
57,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,0.60 k,4,12,0.7695425252311481
58,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",11,0.73 k,4,12,0.7657038502846886
59,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",13,0.87 k,4,12,0.781551275638102
60,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",15,1.00 k,4,12,0.7823800895657184
61,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",17,1.13 k,4,12,0.7710178348651402
62,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",19,1.27 k,4,12,0.7559374588566206
63,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",21,1.40 k,4,12,0.7503175891648947
64,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",23,1.53 k,4,12,0.7560910733814925
65,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",25,1.67 k,4,12,0.7516686292883897
66,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",27,1.80 k,4,12,0.7635849120130557
67,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",29,1.93 k,4,12,0.7602066986797527
68,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",19,explain 0.8,4,12,0.7559374588566206
69,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",26,explain 0.85,4,12,0.7570431288245658
70,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",36,explain 0.9,4,12,0.7506246861785784
71,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",50,explain 0.95,4,12,0.7505010909951031
