,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,0.45 k,0,12,0.9225270373267046
1,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",7,0.64 k,0,12,0.9166247688677087
2,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,0.82 k,0,12,0.9189099839639591
3,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",7,explain 0.8,0,12,0.9166247688677087
4,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",8,explain 0.85,0,12,0.9151982359902018
5,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",8,explain 0.9,0,12,0.9151982359902018
6,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,explain 0.95,0,12,0.9189099839639591
7,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,0.45 k,1,12,0.893784709469597
8,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",7,0.64 k,1,12,0.8957842556962816
9,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,0.82 k,1,12,0.8840802553810858
10,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",11,1.00 k,1,12,0.8815111828855906
11,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",13,1.18 k,1,12,0.8884575375506476
12,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",15,1.36 k,1,12,0.886362617411581
13,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",17,1.55 k,1,12,0.9041533844379301
14,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",19,1.73 k,1,12,0.9026293491704145
15,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",21,1.91 k,1,12,0.9050096664584985
16,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",16,explain 0.8,1,12,0.9098622784401973
17,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",19,explain 0.85,1,12,0.9026293491704145
18,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",23,explain 0.9,1,12,0.9006327918697588
19,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",31,explain 0.95,1,12,0.8686593896884769
20,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,0.45 k,2,12,0.9029188221276534
21,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",7,0.64 k,2,12,0.9116765565398381
22,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,0.82 k,2,12,0.911771658731672
23,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",11,1.00 k,2,12,0.9034897069992043
24,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",13,1.18 k,2,12,0.902821908465499
25,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",15,1.36 k,2,12,0.9004429497801555
26,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",17,1.55 k,2,12,0.9032024983798662
27,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",19,1.73 k,2,12,0.89616208311841
28,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",21,1.91 k,2,12,0.8898776397085163
29,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",29,explain 0.8,2,12,0.8876918743328694
30,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",39,explain 0.85,2,12,0.8892134188286942
31,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",51,explain 0.9,2,12,0.8944480246142588
32,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",65,explain 0.95,2,12,0.8994911579869311
33,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,0.45 k,3,12,0.9151043112540764
34,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",7,0.64 k,3,12,0.9053013131801222
35,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,0.82 k,3,12,0.9150068088640678
36,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",11,1.00 k,3,12,0.9108199122252056
37,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",13,1.18 k,3,12,0.8956829945053576
38,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",15,1.36 k,3,12,0.9056766498305595
39,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",17,1.55 k,3,12,0.9048208659643293
40,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",19,1.73 k,3,12,0.8973994532076837
41,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",21,1.91 k,3,12,0.8984463471927417
42,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",31,explain 0.8,3,12,0.8953990465325967
43,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",47,explain 0.85,3,12,0.8985379170174503
44,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",66,explain 0.9,3,12,0.8961606792289114
45,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",96,explain 0.95,3,12,0.8924462140496733
