,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,0.45 k,0,12,0.9225270373267046
1,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,0.64 k,0,12,0.9162444506738895
2,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,0.82 k,0,12,0.9159601404070645
3,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,explain 0.8,0,12,0.9191007770754807
4,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,explain 0.85,0,12,0.9225270373267046
5,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.9,0,12,0.9220501677647951
6,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,explain 0.95,0,12,0.9162444506738895
7,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,0.45 k,1,12,0.8995014380810007
8,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,0.64 k,1,12,0.8918832090740171
9,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,0.82 k,1,12,0.8783681007322416
10,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",11,1.00 k,1,12,0.9073919310771771
11,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,1.18 k,1,12,0.8882662462847876
12,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",15,1.36 k,1,12,0.8883616654839276
13,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",17,1.55 k,1,12,0.9143376064408638
14,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",19,1.73 k,1,12,0.9091017326260749
15,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",21,1.91 k,1,12,0.9127195558637068
16,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,explain 0.8,1,12,0.8918832090740171
17,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,explain 0.85,1,12,0.8783681007322416
18,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,explain 0.9,1,12,0.9046315673158223
19,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,explain 0.95,1,12,0.8882662462847876
20,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,0.45 k,2,12,0.9028239916563676
21,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,0.64 k,2,12,0.9054917892843379
22,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,0.82 k,2,12,0.9148164233333681
23,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",11,1.00 k,2,12,0.9014916099487762
24,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,1.18 k,2,12,0.9052035390695654
25,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",15,1.36 k,2,12,0.9003499307791903
26,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",17,1.55 k,2,12,0.8839838851600277
27,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",19,1.73 k,2,12,0.8813160875320574
28,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",21,1.91 k,2,12,0.8823639325390339
29,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.8,2,12,0.9115812732009723
30,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.85,2,12,0.9115812732009723
31,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,explain 0.9,2,12,0.9123424530297066
32,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",11,explain 0.95,2,12,0.9014916099487762
33,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,0.45 k,3,12,0.9151043112540764
34,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,0.64 k,3,12,0.9053013131801222
35,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,0.82 k,3,12,0.905488936218583
36,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",11,1.00 k,3,12,0.9018726074439656
37,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,1.18 k,3,12,0.9023481184031346
38,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",15,1.36 k,3,12,0.9005400445893418
39,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",17,1.55 k,3,12,0.9020616343719248
40,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",19,1.73 k,3,12,0.8833144110162756
41,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",21,1.91 k,3,12,0.8813166762599117
42,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.8,3,12,0.9119620442623715
43,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.85,3,12,0.9119620442623715
44,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,explain 0.9,3,12,0.9113911593908206
45,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,explain 0.95,3,12,0.9023481184031346
46,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,0.45 k,4,12,0.9151043112540764
47,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,0.64 k,4,12,0.9058725603457372
48,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,0.82 k,4,12,0.9050131535388658
49,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",11,1.00 k,4,12,0.9078687100655708
50,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,1.18 k,4,12,0.9072010926788974
51,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",15,1.36 k,4,12,0.8891223924450818
52,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",17,1.55 k,4,12,0.8856022527444909
53,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",19,1.73 k,4,12,0.8802700992821595
54,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",21,1.91 k,4,12,0.8776052000067024
55,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,explain 0.8,4,12,0.9151043112540764
56,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.85,4,12,0.9119620442623715
57,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,explain 0.9,4,12,0.9119621348358876
58,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",11,explain 0.95,4,12,0.9078687100655708
