,run,k,k_method,i,max depth,accuracy
15,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",21,1.91 k,1,12,0.9005373726706191
16,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",16,explain 0.8,1,12,0.8986305284375933
17,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",19,explain 0.85,1,12,0.907197333877982
18,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",23,explain 0.9,1,12,0.88673152334238
19,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",31,explain 0.95,1,12,0.9113865854282611
20,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",5,0.45 k,2,12,0.9151043112540764
21,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",7,0.64 k,2,12,0.9056820842415215
22,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",9,0.82 k,2,12,0.9098689355936255
23,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",11,1.00 k,2,12,0.9082479413771974
24,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",13,1.18 k,2,12,0.9057728841913437
25,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",15,1.36 k,2,12,0.9007282563556569
26,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",17,1.55 k,2,12,0.9038688024505571
27,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",19,1.73 k,2,12,0.9013961907496363
28,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",21,1.91 k,2,12,0.8994926977367037
29,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",29,explain 0.8,2,12,0.9045331139038952
30,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",40,explain 0.85,2,12,0.8996815888043888
31,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",52,explain 0.9,2,12,0.901963452680546
32,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",67,explain 0.95,2,12,0.9050102098995947
33,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",5,0.45 k,3,12,0.9029188221276534
34,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",7,0.64 k,3,12,0.9116765565398381
35,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",9,0.82 k,3,12,0.911771658731672
36,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",11,1.00 k,3,12,0.9160530688345135
37,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",13,1.18 k,3,12,0.9025367377502717
38,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",15,1.36 k,3,12,0.904344539843516
39,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",17,1.55 k,3,12,0.896733330284025
40,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",19,1.73 k,3,12,0.9007306112670737
41,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",21,1.91 k,3,12,0.901586576280336
42,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",33,explain 0.8,3,12,0.8695078370999084
43,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",49,explain 0.85,3,12,0.8994893465166106
44,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",72,explain 0.9,3,12,0.9039634970615686
45,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",103,explain 0.95,3,12,0.903772885097079
46,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",5,0.45 k,4,12,0.9151043112540764
47,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",7,0.64 k,4,12,0.9155794146324231
48,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",9,0.82 k,4,12,0.9091074840443429
49,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",11,1.00 k,4,12,0.9040605465839973
50,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",13,1.18 k,4,12,0.9032040834163968
51,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",15,1.36 k,4,12,0.901775467348021
52,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",17,1.55 k,4,12,0.9026318399421054
53,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",19,1.73 k,4,12,0.8973994532076837
54,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",21,1.91 k,4,12,0.8992082063228466
55,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",33,explain 0.8,4,12,0.8947333764765182
56,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",51,explain 0.85,4,12,0.8686494718884713
57,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",81,explain 0.9,4,12,0.89530172528962
58,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=500))",139,explain 0.95,4,12,0.8669491352719991
