,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,0.45 k,0,12,0.9215755625407864
1,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",7,0.64 k,0,12,0.9178639504273033
2,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",9,0.82 k,0,12,0.9166251764485309
3,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",4,explain 0.8,0,12,0.9151985529975079
4,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.85,0,12,0.9215755625407864
5,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",6,explain 0.9,0,12,0.9039711505236735
6,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",7,explain 0.95,0,12,0.9178639504273033
7,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,0.45 k,1,12,0.9111998228382026
8,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",7,0.64 k,1,12,0.9129105301222606
9,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",9,0.82 k,1,12,0.9049154247150669
10,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",11,1.00 k,1,12,0.9057743786543583
11,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",13,1.18 k,1,12,0.9150994202842107
12,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",15,1.36 k,1,12,0.9156711203174058
13,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",17,1.55 k,1,12,0.9158623662965077
14,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",19,1.73 k,1,12,0.9146240904720736
15,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",21,1.91 k,1,12,0.8984474340749342
16,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,explain 0.8,1,12,0.9111998228382026
17,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",7,explain 0.85,1,12,0.9129105301222606
18,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",10,explain 0.9,1,12,0.9085351499965355
19,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",15,explain 0.95,1,12,0.9156711203174058
20,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",5,0.45 k,2,12,0.9100580078083429
21,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",7,0.64 k,2,12,0.8970170518229958
22,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",9,0.82 k,2,12,0.9019653547243826
23,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",11,1.00 k,2,12,0.9026313870745252
24,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",13,1.18 k,2,12,0.9004427686331233
25,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",15,1.36 k,2,12,0.9062468554007402
26,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",17,1.55 k,2,12,0.8834117322592523
27,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",19,1.73 k,2,12,0.8795104592031976
28,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",21,1.91 k,2,12,0.8794144512762034
29,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",7,explain 0.8,2,12,0.8970170518229958
30,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",8,explain 0.85,2,12,0.8989204995491704
31,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=1000))",10,explain 0.9,2,12,0.8981598178747741
