,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,0.44 k,0,12,0.6857761596886573
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,0.67 k,0,12,0.6834913062582386
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,0.89 k,0,12,0.6251961584332434
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,explain 0.8,0,12,0.6857761596886573
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,explain 0.85,0,12,0.6857761596886573
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,explain 0.9,0,12,0.688004519490302
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.95,0,12,0.6834913062582386
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,0.44 k,1,12,0.7699014500031385
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,0.67 k,1,12,0.7878789780930262
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,0.89 k,1,12,0.777810558031511
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,1.00 k,1,12,0.7654447303998493
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,1.11 k,1,12,0.6454459858138221
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",12,1.33 k,1,12,0.6622308706295901
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",14,1.56 k,1,12,0.6431485782436759
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",16,1.78 k,1,12,0.6443035590986128
15,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.8,1,12,0.7878789780930262
16,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,explain 0.85,1,12,0.7800138095537003
17,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,explain 0.9,1,12,0.777810558031511
18,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,explain 0.95,1,12,0.6454459858138221
19,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,0.44 k,2,12,0.7878789780930261
20,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,0.67 k,2,12,0.8171112924486849
21,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,0.89 k,2,12,0.8193522063900571
22,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,1.00 k,2,12,0.7867742137969995
23,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,1.11 k,2,12,0.7789278764672651
24,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",12,1.33 k,2,12,0.7643462431736865
25,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",14,1.56 k,2,12,0.7777980038917833
26,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",16,1.78 k,2,12,0.7822798317745276
27,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",18,2.00 k,2,12,0.7687841315673845
28,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,explain 0.8,2,12,0.7789278764672651
29,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,explain 0.85,2,12,0.7530475174188689
30,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",16,explain 0.9,2,12,0.7822798317745276
31,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",20,explain 0.95,2,12,0.7676793672713578
32,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,0.44 k,3,12,0.7789027681878099
33,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,0.67 k,3,12,0.7788964911179461
34,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,0.89 k,3,12,0.8182223338145753
35,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,1.00 k,3,12,0.8170987383089574
36,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,1.11 k,3,12,0.7610005649362878
37,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",12,1.33 k,3,12,0.7632100935283409
38,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",14,1.56 k,3,12,0.7643399661038227
39,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",16,1.78 k,3,12,0.7104701525327977
40,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",18,2.00 k,3,12,0.7262004896114493
41,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,explain 0.8,3,12,0.8182223338145753
42,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,explain 0.85,3,12,0.8170987383089574
43,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,explain 0.9,3,12,0.7610005649362878
44,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",14,explain 0.95,3,12,0.7643399661038227
45,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,0.44 k,4,12,0.7766493001067102
46,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,0.67 k,4,12,0.8114744837110038
47,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,0.89 k,4,12,0.8103508882053857
48,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,1.00 k,4,12,0.7530977339777791
49,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",10,1.11 k,4,12,0.7575983930701149
50,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",12,1.33 k,4,12,0.7699516665620488
51,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",14,1.56 k,4,12,0.7587094344360052
52,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",16,1.78 k,4,12,0.7284225723432303
53,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",18,2.00 k,4,12,0.723965852739941
54,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,explain 0.8,4,12,0.8103508882053857
55,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,explain 0.85,4,12,0.8103508882053857
56,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,explain 0.9,4,12,0.7530977339777791
57,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",12,explain 0.95,4,12,0.7699516665620488
