,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",4,0.44 k,0,12,0.6857761596886573
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,0.67 k,0,12,0.6151528466511832
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",8,0.89 k,0,12,0.6296528780365325
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",5,explain 0.8,0,12,0.630820413031197
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,explain 0.85,0,12,0.6151528466511832
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",7,explain 0.9,0,12,0.6218693114054359
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",7,explain 0.95,0,12,0.6218693114054359
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",4,0.44 k,1,12,0.7497332245307889
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,0.67 k,1,12,0.6453957692549117
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",8,0.89 k,1,12,0.6454648170234135
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",9,1.00 k,1,12,0.6308455213106521
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",10,1.11 k,1,12,0.6644655075010986
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",12,1.33 k,1,12,0.6476680685456029
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",14,1.56 k,1,12,0.6308392442407884
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",16,1.78 k,1,12,0.63758709434436
15,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",18,2.00 k,1,12,0.6532860460736929
16,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",10,explain 0.8,1,12,0.6644655075010986
17,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",11,explain 0.85,1,12,0.6375682631347687
18,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",13,explain 0.9,1,12,0.6420689222271043
19,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",16,explain 0.95,1,12,0.63758709434436
20,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",4,0.44 k,2,12,0.8013809553700334
21,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,0.67 k,2,12,0.6633230807858892
22,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",8,0.89 k,2,12,0.7026363693427907
23,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",9,1.00 k,2,12,0.6701148703785073
24,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",10,1.11 k,2,12,0.6757516791161885
25,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",12,1.33 k,2,12,0.6454271546042307
26,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",14,1.56 k,2,12,0.6331178206013434
27,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",16,1.78 k,2,12,0.6589416860209655
28,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",18,2.00 k,2,12,0.6544975205574037
29,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",23,explain 0.8,2,12,0.6555708995041114
30,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",26,explain 0.85,2,12,0.6466323520180779
31,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",29,explain 0.9,2,12,0.6466072437386228
32,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",33,explain 0.95,2,12,0.6656581507752181
33,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",4,0.44 k,3,12,0.8193208210407381
34,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,0.67 k,3,12,0.7609315171677861
35,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",8,0.89 k,3,12,0.7553637561986065
36,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",9,1.00 k,3,12,0.758747096855188
37,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",10,1.11 k,3,12,0.7452388425083171
38,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",12,1.33 k,3,12,0.7386102567321574
39,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",14,1.56 k,3,12,0.7218065407067981
40,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",16,1.78 k,3,12,0.7285732220199611
41,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",18,2.00 k,3,12,0.7486033519553073
42,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",42,explain 0.8,3,12,0.6992593057560731
43,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",52,explain 0.85,3,12,0.7239407444604858
44,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",62,explain 0.9,3,12,0.738534931893792
45,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",73,explain 0.95,3,12,0.7004080095411462
46,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",4,0.44 k,4,12,0.8148264390182662
47,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,0.67 k,4,12,0.8114744837110038
48,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",8,0.89 k,4,12,0.7553637561986065
49,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",9,1.00 k,4,12,0.7530914569079153
50,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",10,1.11 k,4,12,0.7263260310087252
51,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",12,1.33 k,4,12,0.7319314543970875
52,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",14,1.56 k,4,12,0.726332308078589
53,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",16,1.78 k,4,12,0.7262193208210407
54,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",18,2.00 k,4,12,0.7341158747096855
55,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",63,explain 0.8,4,12,0.708248069801017
56,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",76,explain 0.85,4,12,0.7195028560667881
57,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",91,explain 0.9,4,12,0.685757328479066
58,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",110,explain 0.95,4,12,0.7306634862846024
