,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,0.44 k,0,8,0.6947460925240099
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,0.67 k,0,8,0.6969681752557906
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",8,0.89 k,0,8,0.6476366831962841
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,explain 0.8,0,8,0.6947460925240099
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,explain 0.85,0,8,0.6947460925240099
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",5,explain 0.9,0,8,0.7081915761722428
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,explain 0.95,0,8,0.6969681752557906
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,0.44 k,1,8,0.772136086874647
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,0.67 k,1,8,0.7856568953612454
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",8,0.89 k,1,8,0.7778042809616471
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",9,1.00 k,1,8,0.7620739438829954
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",10,1.11 k,1,8,0.6420438139476493
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",12,1.33 k,1,8,0.6644968928504174
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",14,1.56 k,1,8,0.6633732973447994
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",16,1.78 k,1,8,0.6690163831523445
15,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,explain 0.8,1,8,0.7856568953612454
16,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",7,explain 0.85,1,8,0.7777728956123282
17,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",8,explain 0.9,1,8,0.7778042809616471
18,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",10,explain 0.95,1,8,0.6420438139476493
19,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,0.44 k,2,8,0.7878789780930261
20,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,0.67 k,2,8,0.826093779423765
21,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",8,0.89 k,2,8,0.826093779423765
22,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",9,1.00 k,2,8,0.7890276818780994
23,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",10,1.11 k,2,8,0.7923921913250894
24,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",12,1.33 k,2,8,0.7912748728893353
