,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,0.44 k,0,8,0.6947523695938737
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,0.67 k,0,8,0.6992153662670265
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,0.89 k,0,8,0.6555018517356099
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",5,explain 0.8,0,8,0.6969744523256544
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",5,explain 0.85,0,8,0.6969744523256544
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,explain 0.9,0,8,0.6992153662670265
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,explain 0.95,0,8,0.6633293578557529
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,0.44 k,1,8,0.8025233820852427
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,0.67 k,1,8,0.7879040863724814
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,0.89 k,1,8,0.6420563680873768
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,1.00 k,1,8,0.6128366078714457
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",10,1.11 k,1,8,0.6420438139476492
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",12,1.33 k,1,8,0.6319063461176323
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",14,1.56 k,1,8,0.6611512146130186
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",16,1.78 k,1,8,0.642081476366832
