,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",4,0.44 k,0,12,0.6857761596886573
1,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,0.67 k,0,12,0.6151528466511832
2,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",8,0.89 k,0,12,0.6296528780365325
3,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",5,explain 0.8,0,12,0.630820413031197
4,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,explain 0.85,0,12,0.6151528466511832
5,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",7,explain 0.9,0,12,0.6218693114054359
6,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",7,explain 0.95,0,12,0.6218693114054359
7,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",4,0.44 k,1,12,0.7564747975644968
8,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,0.67 k,1,12,0.6319565626765425
9,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",8,0.89 k,1,12,0.6420438139476492
10,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",9,1.00 k,1,12,0.6442470654698387
11,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",10,1.11 k,1,12,0.6554767434561547
12,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",12,1.33 k,1,12,0.6442972820287489
13,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",14,1.56 k,1,12,0.639802900006277
14,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",16,1.78 k,1,12,0.6398154541460047
15,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",18,2.00 k,1,12,0.6308392442407884
16,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",10,explain 0.8,1,12,0.6554767434561547
17,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",11,explain 0.85,1,12,0.6375682631347687
18,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",13,explain 0.9,1,12,0.6488104952608122
19,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",16,explain 0.95,1,12,0.6398154541460047
20,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",4,0.44 k,2,12,0.6689473353838429
21,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,0.67 k,2,12,0.6824555897307137
22,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",8,0.89 k,2,12,0.6779172682191953
23,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",9,1.00 k,2,12,0.679078526143996
24,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",10,1.11 k,2,12,0.6712635741635805
25,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",12,1.33 k,2,12,0.700470780239784
26,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",14,1.56 k,2,12,0.6645220011298726
27,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",16,1.78 k,2,12,0.654459858138221
28,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",18,2.00 k,2,12,0.657799259305756
29,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",24,explain 0.8,2,12,0.6522252212667127
30,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",27,explain 0.85,2,12,0.6589416860209655
31,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",30,explain 0.9,2,12,0.6645471094093278
32,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",34,explain 0.95,2,12,0.6544661352080849
33,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",4,0.44 k,3,12,0.8148264390182662
34,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,0.67 k,3,12,0.763178708179022
35,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",8,0.89 k,3,12,0.7317619735107652
36,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",9,1.00 k,3,12,0.7184043688406252
37,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",10,1.11 k,3,12,0.7128366078714456
38,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",12,1.33 k,3,12,0.7274182411650243
39,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",14,1.56 k,3,12,0.736375619860649
40,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",16,1.78 k,3,12,0.7296277697570773
41,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",18,2.00 k,3,12,0.7385851484527024
