,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",4,0.44 k,0,12,0.64426589667943
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",6,0.67 k,0,12,0.6319691168162701
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",8,0.89 k,0,12,0.6251898813633796
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,explain 0.8,0,12,0.630820413031197
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",6,explain 0.85,0,12,0.6319691168162701
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",6,explain 0.9,0,12,0.6319691168162701
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",7,explain 0.95,0,12,0.6285732220199611
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",4,0.44 k,1,12,0.629696817525579
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",6,0.67 k,1,12,0.6600401732471283
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",8,0.89 k,1,12,0.6611261063335634
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,1.00 k,1,12,0.6442721737492938
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",10,1.11 k,1,12,0.6319565626765425
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",12,1.33 k,1,12,0.6308141359613333
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",14,1.56 k,1,12,0.6454397087439583
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",16,1.78 k,1,12,0.6297093716653066
15,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",18,2.00 k,1,12,0.6342037536877786
16,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",10,explain 0.8,1,12,0.6319565626765425
17,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",11,explain 0.85,1,12,0.6319502856066788
18,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",12,explain 0.9,1,12,0.6308141359613333
19,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",16,explain 0.95,1,12,0.6297093716653066
