,run,k,k_method,i,max depth,accuracy
39,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",14,1.56 k,3,8,0.773316176009039
40,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",16,1.78 k,3,8,0.7487540016320382
41,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",18,2.00 k,3,8,0.7228485343041868
42,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",27,explain 0.8,3,8,0.7509258678049087
43,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",39,explain 0.85,3,8,0.7475613583579185
44,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",52,explain 0.9,3,8,0.7116376875274621
45,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",68,explain 0.95,3,8,0.7295712761283033
46,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",4,0.44 k,4,8,0.8305191136777351
47,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",6,0.67 k,4,8,0.828278199736363
48,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",8,0.89 k,4,8,0.7912685958194714
49,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",9,1.00 k,4,8,0.7834097043500095
50,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",10,1.11 k,4,8,0.7721988575732849
51,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",12,1.33 k,4,8,0.7755759211600026
52,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",14,1.56 k,4,8,0.7755696440901387
53,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",16,1.78 k,4,8,0.7363881740003767
54,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",18,2.00 k,4,8,0.6341472600590045
55,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",40,explain 0.8,4,8,0.7509509760843638
56,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",58,explain 0.85,4,8,0.7116188563178708
57,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",78,explain 0.9,4,8,0.7464565940618919
58,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=1000))",101,explain 0.95,4,8,0.7149770886949971
