,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",4,0.44 k,0,12,0.25513453146189075
1,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",6,0.67 k,0,12,0.20467195068707497
2,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",8,0.89 k,0,12,0.19786255528287738
3,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",4,explain 0.8,0,12,0.25513453146189075
4,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",5,explain 0.85,0,12,0.24968668778691594
5,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",5,explain 0.9,0,12,0.24968668778691594
6,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",6,explain 0.95,0,12,0.20467195068707497
7,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",4,0.44 k,1,12,0.18907866466529072
8,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",6,0.67 k,1,12,0.21223774785637609
9,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",8,0.89 k,1,12,0.2066221726723862
10,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",9,1.00 k,1,12,0.24001083759692682
11,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",10,1.11 k,1,12,0.24543536790227324
12,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",12,1.33 k,1,12,0.2343768553868102
13,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",14,1.56 k,1,12,0.24716162063701486
14,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",16,1.78 k,1,12,0.25875517298208955
15,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",18,2.00 k,1,12,0.2509812440576832
16,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",12,explain 0.8,1,12,0.2343768553868102
17,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",14,explain 0.85,1,12,0.24716162063701486
18,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",17,explain 0.9,1,12,0.2686558484109951
19,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",22,explain 0.95,1,12,0.2523489033707108
20,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=1000))",4,0.44 k,2,12,0.1607113630793832
