,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,0.44 k,0,12,0.2384719919653624
1,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,0.67 k,0,12,0.2536196146211724
2,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,0.89 k,0,12,0.18831293000430696
3,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",3,explain 0.8,0,12,0.2444546884031344
4,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,explain 0.85,0,12,0.2384719919653624
5,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",5,explain 0.9,0,12,0.19670880972797725
6,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,explain 0.95,0,12,0.2536196146211724
7,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,0.44 k,1,12,0.04980238987440109
8,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,0.67 k,1,12,0.126562946548692
9,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,0.89 k,1,12,0.19193765713721295
10,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,1.00 k,1,12,0.22492212699204223
11,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",10,1.11 k,1,12,0.19225863537405258
12,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",12,1.33 k,1,12,0.26168077793027394
13,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",14,1.56 k,1,12,0.26906038067914906
14,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",16,1.78 k,1,12,0.24601304910145805
15,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",18,2.00 k,1,12,0.27044392268675427
16,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,explain 0.8,1,12,0.19193765713721295
17,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",10,explain 0.85,1,12,0.19225863537405258
18,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",12,explain 0.9,1,12,0.26168077793027394
19,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",15,explain 0.95,1,12,0.25359969978328745
20,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,0.44 k,2,12,0.18936533837426586
21,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,0.67 k,2,12,0.185065092122022
22,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,0.89 k,2,12,0.2646246369937275
23,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,1.00 k,2,12,0.26307592511145084
24,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",10,1.11 k,2,12,0.25334322138364074
25,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",12,1.33 k,2,12,0.2584586248000619
26,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",14,1.56 k,2,12,0.28622826181504835
27,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",16,1.78 k,2,12,0.20013307753273715
28,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",18,2.00 k,2,12,0.3592997013908708
29,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",3,explain 0.8,2,12,0.18936170050737708
30,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",5,explain 0.85,2,12,0.1934308235819701
31,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,explain 0.9,2,12,0.26307592511145084
32,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",16,explain 0.95,2,12,0.20013307753273715
33,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,0.44 k,3,12,0.18936533837426586
34,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,0.67 k,3,12,0.1704802420494586
35,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,0.89 k,3,12,0.1740155077397031
36,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,1.00 k,3,12,0.16170363635964088
37,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",10,1.11 k,3,12,0.25396565464414433
38,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",12,1.33 k,3,12,0.19712202929926076
39,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",14,1.56 k,3,12,0.22297982020043064
40,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",16,1.78 k,3,12,0.2571955989504846
41,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",18,2.00 k,3,12,0.24893415546724226
42,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",3,explain 0.8,3,12,0.19040761662885358
43,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",5,explain 0.85,3,12,0.1934138712380363
44,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,explain 0.9,3,12,0.15810666808198523
45,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",16,explain 0.95,3,12,0.2571955989504846
46,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,0.44 k,4,12,0.17587662895090275
47,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",6,0.67 k,4,12,0.17063484705640616
48,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,0.89 k,4,12,0.1723199281864098
49,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,1.00 k,4,12,0.1691840156576448
50,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",10,1.11 k,4,12,0.17429164790966442
51,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",12,1.33 k,4,12,0.31097935682531685
52,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",14,1.56 k,4,12,0.24578312629870483
53,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",16,1.78 k,4,12,0.2870301694591323
54,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",18,2.00 k,4,12,0.2703570360211982
55,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",3,explain 0.8,4,12,0.1507589859899529
56,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",4,explain 0.85,4,12,0.17587662895090275
57,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,explain 0.9,4,12,0.19729496554458698
58,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",17,explain 0.95,4,12,0.3070015365568669
