,run,k,k_method,i,max depth,accuracy
29,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",14,1.56 k,3,12,0.08580624309137908
30,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",16,1.78 k,3,12,0.0501630776607229
31,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",18,2.00 k,3,12,0.08537604480915421
32,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",1,explain 0.8,3,12,0.11767288155425146
33,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.85,3,12,0.08768745205884884
34,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.9,3,12,0.08768745205884884
35,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.95,3,12,0.038402094018329794
36,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,0.44 k,4,12,0.11213512143696062
37,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,0.67 k,4,12,0.07745162497003988
38,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",8,0.89 k,4,12,0.10130305747873417
39,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",9,1.00 k,4,12,0.1494039695727464
40,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",10,1.11 k,4,12,0.14930296809492888
41,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",12,1.33 k,4,12,0.1306142039484255
42,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",14,1.56 k,4,12,0.1455809450867969
43,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",16,1.78 k,4,12,0.14836335163849462
44,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",18,2.00 k,4,12,0.14386637336356395
45,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",1,explain 0.8,4,12,0.11767288155425146
46,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.85,4,12,0.031161730750066407
47,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.9,4,12,0.031161730750066407
48,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.95,4,12,0.03819678091739109
