,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,0.44 k,0,12,0.10259575923049624
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",1,explain 0.8,0,12,0.11767288155425146
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",1,explain 0.85,0,12,0.11767288155425146
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",1,explain 0.9,0,12,0.11767288155425146
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.95,0,12,0.045884002782214627
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.8,1,12,0.0
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.85,1,12,0.0
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.9,1,12,0.0
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.95,1,12,0.0
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,0.44 k,2,12,0.13494428359715946
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,0.67 k,2,12,0.13638868041373614
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",8,0.89 k,2,12,0.046718104748020114
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",9,1.00 k,2,12,0.057805787466186274
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",10,1.11 k,2,12,0.05316284171253134
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",12,1.33 k,2,12,0.08180135439149576
15,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",14,1.56 k,2,12,0.09932008341558485
16,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",16,1.78 k,2,12,0.07346332450899078
17,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",18,2.00 k,2,12,0.07525161928932489
18,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",1,explain 0.8,2,12,0.11767288155425146
19,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.85,2,12,0.031161730750066407
20,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.9,2,12,0.03819678091739109
21,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,explain 0.95,2,12,0.13494428359715946
22,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,0.44 k,3,12,0.14195173861522625
23,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,0.67 k,3,12,0.06668068050778375
24,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",8,0.89 k,3,12,0.06229707262950788
25,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",9,1.00 k,3,12,0.0433039217112998
26,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",10,1.11 k,3,12,0.07370566301936439
27,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",1,explain 0.8,3,12,0.11767288155425146
28,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",1,explain 0.85,3,12,0.11767288155425146
29,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.9,3,12,0.08768745205884884
30,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.95,3,12,0.038402094018329794
31,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",4,0.44 k,4,12,0.14195173861522625
32,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",6,0.67 k,4,12,0.08647075353228095
33,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",8,0.89 k,4,12,0.09517671567648414
34,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",1,explain 0.8,4,12,0.11767288155425146
35,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.85,4,12,0.08768745205884884
36,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",2,explain 0.9,4,12,0.08768745205884884
37,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=2, sample=500))",3,explain 0.95,4,12,0.038402094018329794
