,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",7,explain 0.8,0,12,0.7515239894509322
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",9,explain 0.85,0,12,0.7454194625459707
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",10,explain 0.9,0,12,0.7515264089618685
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",13,explain 0.95,0,12,0.7454186560423253
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",33,1.74 k,1,12,0.6857888008903801
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",35,1.84 k,1,12,0.6823796091683334
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",37,1.95 k,1,12,0.6882022630492289
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",9,0.47 k,1,12,0.7012542139815472
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",11,0.58 k,1,12,0.6691693818956062
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",13,0.68 k,1,12,0.6414850353248596
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",15,0.79 k,1,12,0.6663299849990322
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",17,0.89 k,1,12,0.65710186947545
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",19,1.00 k,1,12,0.6599398549906446
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",21,1.11 k,1,12,0.673858494902897
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",23,1.21 k,1,12,0.6883398727337248
15,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",25,1.32 k,1,12,0.682943556842377
16,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",27,1.42 k,1,12,0.6845093836699142
17,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",29,1.53 k,1,12,0.6828029227692108
18,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",31,1.63 k,1,12,0.6781194552874379
19,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",17,explain 0.8,1,12,0.65710186947545
20,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",21,explain 0.85,1,12,0.673858494902897
21,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",26,explain 0.9,1,12,0.6694595215820376
22,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",34,explain 0.95,1,12,0.684366934963546
23,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",33,1.74 k,2,12,0.6795399098328925
24,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",35,1.84 k,2,12,0.6761308189238016
25,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",37,1.95 k,2,12,0.6731480660042584
26,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",9,0.47 k,2,12,0.7042487620169043
27,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",11,0.58 k,2,12,0.6717215626814632
28,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",13,0.68 k,2,12,0.6522751467836636
29,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",15,0.79 k,2,12,0.6545497895025486
30,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",17,0.89 k,2,12,0.650427144493193
31,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",19,1.00 k,2,12,0.6572494596425577
32,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",21,1.11 k,2,12,0.6588082295631976
33,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",23,1.21 k,2,12,0.6531269154461578
34,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",25,1.32 k,2,12,0.6619292978579263
35,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",27,1.42 k,2,12,0.6600823036970127
36,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",29,1.53 k,2,12,0.6791118580230983
37,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",31,1.63 k,2,12,0.6755619314149299
38,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",23,explain 0.8,2,12,0.6531269154461578
39,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",27,explain 0.85,2,12,0.6600823036970127
40,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",34,explain 0.9,2,12,0.682237866152655
41,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",44,explain 0.95,2,12,0.670307257726305
42,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",33,1.74 k,3,12,0.6801019420607781
43,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",35,1.84 k,3,12,0.6774073125685528
44,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",37,1.95 k,3,12,0.6810971675591974
45,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",9,0.47 k,3,12,0.7245459384476417
46,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",11,0.58 k,3,12,0.6884813133105362
47,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",13,0.68 k,3,12,0.6877623153106652
48,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",15,0.79 k,3,12,0.7014042236595909
49,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",17,0.89 k,3,12,0.677963598457965
50,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",19,1.00 k,3,12,0.6860613991225242
51,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",21,1.11 k,3,12,0.6857836594296407
52,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",23,1.21 k,3,12,0.6761292059165107
53,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",25,1.32 k,3,12,0.6742839255758435
54,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",27,1.42 k,3,12,0.680813580714885
55,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",29,1.53 k,3,12,0.6765557455319697
56,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",31,1.63 k,3,12,0.6754198859603846
57,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=8, max_depth=4, sample=500))",26,explain 0.8,3,12,0.6774064052519517
