,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",7,explain 0.8,0,12,0.7537969183495709
1,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",8,explain 0.85,0,12,0.7479756758500548
2,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,explain 0.9,0,12,0.7444271606232661
3,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",12,explain 0.95,0,12,0.7461285808761855
4,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",33,1.74 k,1,12,0.6887721586876572
5,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",35,1.84 k,1,12,0.6926022444996451
6,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",37,1.95 k,1,12,0.6801122249822569
7,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,0.47 k,1,12,0.6890511081360088
8,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",11,0.58 k,1,12,0.6925995225498419
9,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",13,0.68 k,1,12,0.6975683915091296
10,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",15,0.79 k,1,12,0.6916014742886638
11,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",17,0.89 k,1,12,0.6816689786437835
12,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",19,1.00 k,1,12,0.693025759726434
13,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",21,1.11 k,1,12,0.698989854184141
14,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",23,1.21 k,1,12,0.6978561116846247
15,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",25,1.32 k,1,12,0.6979955360023227
16,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",27,1.42 k,1,12,0.6881986337828248
17,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",29,1.53 k,1,12,0.7023991467191432
18,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",31,1.63 k,1,12,0.693454718852829
19,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",19,explain 0.8,1,12,0.693025759726434
20,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",23,explain 0.85,1,12,0.6978561116846247
21,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",29,explain 0.9,1,12,0.7023991467191432
22,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",41,explain 0.95,1,12,0.6944490370346473
23,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",33,1.74 k,2,12,0.682238471030389
24,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",35,1.84 k,2,12,0.6920335586166848
25,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",37,1.95 k,2,12,0.6917496693335055
26,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,0.47 k,2,12,0.7434312294341571
27,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",11,0.58 k,2,12,0.6926026477514678
28,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",13,0.68 k,2,12,0.6968583658623138
29,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",15,0.79 k,2,12,0.6913204077682431
30,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",17,0.89 k,2,12,0.6914651751725918
31,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",19,1.00 k,2,12,0.6869195190012258
32,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",21,1.11 k,2,12,0.6776891855926189
33,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",23,1.21 k,2,12,0.6984233861862055
34,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",25,1.32 k,2,12,0.6928848232144009
35,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",27,1.42 k,2,12,0.6972864176721079
36,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",29,1.53 k,2,12,0.6961514654171237
37,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",31,1.63 k,2,12,0.6944472224014453
38,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",21,explain 0.8,2,12,0.6776891855926189
39,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",26,explain 0.85,2,12,0.6928853272791793
40,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",34,explain 0.9,2,12,0.6951573488612169
41,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",47,explain 0.95,2,12,0.6847940794567391
42,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",33,1.74 k,3,12,0.6943057818246339
43,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",35,1.84 k,3,12,0.6893376185560359
44,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",37,1.95 k,3,12,0.6873473691851087
45,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",9,0.47 k,3,12,0.7235556527840507
46,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",11,0.58 k,3,12,0.697856615749403
47,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",13,0.68 k,3,12,0.6935925301632364
48,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",15,0.79 k,3,12,0.6845074682237564
49,"SamplingSelector(iterations=800, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=1000))",17,0.89 k,3,12,0.6825171180398735
