,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",10,explain 0.8,0,12,0.7428623419252856
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",12,explain 0.85,0,12,0.7407337771791729
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",13,explain 0.9,0,12,0.7422961763662171
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",15,explain 0.95,0,12,0.74343092699529
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",33,1.74 k,1,12,0.682100054842248
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",35,1.84 k,1,12,0.6872082473062777
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",37,1.95 k,1,12,0.6846538486353959
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,0.47 k,1,12,0.6952974788696045
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",11,0.58 k,1,12,0.6710141581714949
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",13,0.68 k,1,12,0.6555446117491452
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",15,0.79 k,1,12,0.6527019888379895
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",17,0.89 k,1,12,0.6615035647461126
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",19,1.00 k,1,12,0.6617872524033809
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",21,1.11 k,1,12,0.6619297011097489
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",23,1.21 k,1,12,0.6586646719143171
