,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",3,0.43 k,0,12,0.6148750436142599
1,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",5,0.71 k,0,12,0.5399757055011187
2,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",5,explain 0.8,0,12,0.5399757055011187
3,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",5,explain 0.85,0,12,0.5399757055011187
4,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",5,explain 0.9,0,12,0.5399757055011187
5,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",6,explain 0.95,0,12,0.5410604048313226
6,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",3,0.43 k,1,12,0.5562495691068605
7,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",5,0.71 k,1,12,0.6141268486409324
8,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",7,1.00 k,1,12,0.6121439947757379
9,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",9,1.29 k,1,12,0.6362377613224719
10,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",11,1.57 k,1,12,0.6362002101883611
11,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",13,1.86 k,1,12,0.6317483045120506
12,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",26,explain 0.8,1,12,0.5775006623068155
13,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",30,explain 0.85,1,12,0.5758920389145936
14,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",34,explain 0.9,1,12,0.5760040903788954
15,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",39,explain 0.95,1,12,0.5408354899863059
16,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",3,0.43 k,2,12,0.5563243844046256
17,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",5,0.71 k,2,12,0.5563992137009495
18,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",7,1.00 k,2,12,0.6150995455017906
19,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",9,1.29 k,2,12,0.6139023467534017
20,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",11,1.57 k,2,12,0.6251263492423454
21,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",13,1.86 k,2,12,0.6364622142150467
22,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",36,explain 0.8,2,12,0.6021920833250217
23,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",47,explain 0.85,2,12,0.5380297098413718
24,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",66,explain 0.9,2,12,0.5366077362335548
25,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",87,explain 0.95,2,12,0.5441652151910962
26,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",3,0.43 k,3,12,0.5563243914039051
27,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",5,0.71 k,3,12,0.6118072174469638
28,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",7,1.00 k,3,12,0.6139397439033651
29,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",9,1.29 k,3,12,0.6246771844838573
30,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",11,1.57 k,3,12,0.6244155234218637
31,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",13,1.86 k,3,12,0.6362001541941258
32,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",38,explain 0.8,3,12,0.6096372658434814
33,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",57,explain 0.85,3,12,0.5983012328880741
34,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",103,explain 0.9,3,12,0.5309207307107734
35,"SamplingSelector(iterations=400, evaluator=FeatureEvaluator(folds=8, max_depth=8, sample=1000))",162,explain 0.95,3,12,0.5312199989011132
