,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",3,0.43 k,0,12,0.6312243454536356
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.71 k,0,12,0.5431935542235926
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,explain 0.8,0,12,0.5431935542235926
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,explain 0.85,0,12,0.5431935542235926
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",6,explain 0.9,0,12,0.5410978159798449
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",6,explain 0.95,0,12,0.5410978159798449
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",3,0.43 k,1,12,0.6097870084274823
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.71 k,1,12,0.6139771830490052
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,1.00 k,1,12,0.6277450876432271
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,1.29 k,1,12,0.639342830655584
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,1.57 k,1,12,0.6377717373996348
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,1.86 k,1,12,0.6408021314205703
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",19,explain 0.8,1,12,0.6061208348600512
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",23,explain 0.85,1,12,0.5386279382537569
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",27,explain 0.9,1,12,0.5431550861838773
15,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",32,explain 0.95,1,12,0.5379172664174223
16,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",3,0.43 k,2,12,0.5571847918256816
17,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.71 k,2,12,0.6149499289048193
18,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,1.00 k,2,12,0.6216469234492308
19,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,1.29 k,2,12,0.6217965750425993
20,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,1.57 k,2,12,0.6180925843684393
21,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,1.86 k,2,12,0.6177184728832167
22,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",24,explain 0.8,2,12,0.6381084377363351
23,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",29,explain 0.85,2,12,0.6327210223707469
24,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",36,explain 0.9,2,12,0.637584590666391
25,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",48,explain 0.95,2,12,0.5348118261225008
26,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",3,0.43 k,3,12,0.5571847918256816
27,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",5,0.71 k,3,12,0.614052012345329
28,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",7,1.00 k,3,12,0.6217965750425993
29,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",9,1.29 k,3,12,0.6274833145927627
30,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",11,1.57 k,3,12,0.6270344088076133
31,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",13,1.86 k,3,12,0.6268097459366558
32,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",22,explain 0.8,3,12,0.6396424418106156
33,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",27,explain 0.85,3,12,0.6347414973628466
34,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",34,explain 0.9,3,12,0.6384827242035434
35,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=4, sample=500))",52,explain 0.95,3,12,0.5344751327850797
