,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",3,0.43 k,0,12,0.6035765757915222
1,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,0.71 k,0,12,0.6109467610309518
2,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,explain 0.8,0,12,0.6212726019856256
3,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",4,explain 0.85,0,12,0.6212726019856256
4,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,explain 0.9,0,12,0.6109467610309518
5,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.95,0,12,0.5410978159798449
6,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",3,0.43 k,1,12,0.6097870084274823
7,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,0.71 k,1,12,0.6097870084274823
8,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,1.00 k,1,12,0.6344419771984475
9,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,1.29 k,1,12,0.632309499737002
10,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",11,1.57 k,1,12,0.5698303689635151
11,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,1.86 k,1,12,0.5758912339974599
12,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",6,explain 0.8,1,12,0.6179429467736297
13,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,explain 0.85,1,12,0.632309499737002
14,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,explain 0.9,1,12,0.5758912339974599
15,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",19,explain 0.95,1,12,0.58400994317635
16,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",3,0.43 k,2,12,0.4942572662144432
17,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,0.71 k,2,12,0.5665756130406375
18,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,1.00 k,2,12,0.6216468954521133
19,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,1.29 k,2,12,0.6175688422876865
20,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",11,1.57 k,2,12,0.6179803509228725
21,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,1.86 k,2,12,0.6176436435868927
22,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,explain 0.8,2,12,0.6175688422876865
23,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",11,explain 0.85,2,12,0.6179803509228725
24,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,explain 0.9,2,12,0.6176436435868927
25,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",17,explain 0.95,2,12,0.6386694789771393
26,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",3,0.43 k,3,12,0.4942572662144432
27,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",5,0.71 k,3,12,0.614052012345329
28,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",7,1.00 k,3,12,0.6217965750425993
29,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",9,1.29 k,3,12,0.6157356750122573
30,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",11,1.57 k,3,12,0.6153239843958065
31,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,1.86 k,3,12,0.6142389840965874
32,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",8,explain 0.8,3,12,0.6216469304485104
33,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",11,explain 0.85,3,12,0.6153239843958065
34,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",13,explain 0.9,3,12,0.6142389840965874
35,"SamplingSelector(iterations=100, evaluator=FeatureEvaluator(folds=4, max_depth=2, sample=500))",17,explain 0.95,3,12,0.620449591714533
