,run,k,k_method,i,max depth,accuracy
0,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",3,0.43 k,0,12,0.5650047717587474
1,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,0.71 k,0,12,0.543081320778026
2,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,explain 0.8,0,12,0.543081320778026
3,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,explain 0.85,0,12,0.543081320778026
4,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",6,explain 0.9,0,12,0.5410978159798449
5,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",6,explain 0.95,0,12,0.5410978159798449
6,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",3,0.43 k,1,12,0.6167829841917775
7,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,0.71 k,1,12,0.6140520193446085
8,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",7,1.00 k,1,12,0.6244901287412461
9,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,1.29 k,1,12,0.642522960261241
10,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",11,1.57 k,1,12,0.6416251696887805
11,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",13,1.86 k,1,12,0.6466385785583374
12,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",25,explain 0.8,1,12,0.5473822939928334
13,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",28,explain 0.85,1,12,0.5390397548572374
14,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",31,explain 0.9,1,12,0.5407602897281725
15,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",35,explain 0.95,1,12,0.5412472925912277
16,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",3,0.43 k,2,12,0.5571847918256816
17,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,0.71 k,2,12,0.5665756130406375
18,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",7,1.00 k,2,12,0.6216095123007086
19,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,1.29 k,2,12,0.6215720871536276
20,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",11,1.57 k,2,12,0.626473038600676
21,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",13,1.86 k,2,12,0.6266974844939714
22,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",37,explain 0.8,2,12,0.6351154688624806
23,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",46,explain 0.85,2,12,0.5377678108038777
24,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",63,explain 0.9,2,12,0.5396757653799541
25,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",85,explain 0.95,2,12,0.5351487994310985
26,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",3,0.43 k,3,12,0.5571847918256816
27,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",5,0.71 k,3,12,0.5572222029742038
28,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",7,1.00 k,3,12,0.5667254186181533
29,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",9,1.29 k,3,12,0.6175313961427672
30,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",11,1.57 k,3,12,0.617830699329504
31,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",13,1.86 k,3,12,0.6271464252755179
32,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",40,explain 0.8,3,12,0.6350780437153996
33,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",53,explain 0.85,3,12,0.5369820996928367
34,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",92,explain 0.9,3,12,0.5330909062911973
35,"SamplingSelector(iterations=200, evaluator=FeatureEvaluator(folds=4, max_depth=8, sample=500))",149,explain 0.95,3,12,0.5331281004620574
