battery,camera,display,memory,name,price,processor,rating,reviews,warranty
4500 mAh Lithium-ion Battery,48MP + 12MP + 5MP | 32MP Front Camera,17.02 cm (6.7 inch) Full HD+ Display,8 GB RAM | 512 GB ROM | Expandable Upto 1 TB,"Samsung Galaxy S10 Lite (Prism Black, 512 GB)",10.778935456339678,Qualcomm Snapdragon 855 (SM8150) Processor,4.5,"2,616 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3100 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.21 cm (5.2 inch) HD Display,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy J5 - 6 (New 2016 Edition) (Black, 16 GB)",9.219300113347655,Qualcomm Snapdragon 410 Quad Core 1.2GHz Processor,4.2,"17,752 Reviews",Brand Warranty of 1 Year
3200 mAh Battery,13MP Rear Camera | 16MP Front Camera,15.24 cm (6 inch) Full HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"OPPO F5 Youth (Gold, 32 GB)",8.778017809698136,MT6763T Processor,4.3,"1,191 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 2 Pro (Ice Lake, 64 GB)",9.546098067659527,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,4.5,"10,038 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 2 Pro (Blue Ocean, 64 GB)",9.3492323708428,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,4.5,"10,038 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 2 Pro (Black Sea, 64 GB)",9.546098067659527,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,4.5,"10,038 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3500 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 2 Pro (Blue Ocean, 64 GB)",9.3492323708428,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor,4.5,"44,638 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3000 mAh Li Polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Redmi Go (Black, 16 GB)",8.51699317141357,Qualcomm Snapdragon 425 Processor,4.3,"13,123 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3000 mAh Battery,13MP + 2MP | 8MP Front Camera,15.49 cm (6.1 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Moto E6s (Rich Cranberry, 64 GB)",8.987071812848821,MediaTek Helio P22 Processor,4.1,"6,383 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3260 mAh Li-ion Battery,16MP + 2MP | 16MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Vivo V9 Youth (Black, 32 GB)",9.740380214665977,Qualcomm Snapdragon 450 Processor,4.4,"2,926 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
4030 mAh Li-ion Battery,13MP + 2MP | 8MP Front Camera,15.8 cm (6.22 inch) HD+ Display,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Vivo Y93 (Nebula Purple, 64 GB)",9.432683603119623,MediaTek Helio P22 Processor,4.4,714 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
2600 mAh Li-Ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy On5 (Gold, 8 GB)",9.010913347279288,Exynos 3475 Quad Core 1.3GHz Processor,4.3,"27,017 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1800 mAh Li-Ion Battery,5MP Rear Camera | 2MP Front Camera,11.43 cm (4.5 inch) WVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Micromax Vdeo 2 (Champagne, 8 GB)",8.070593539949519,Spreadtrum SC9832 Quad Core 1.3GHz Processor,3.8,"1,314 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
2000 mAh Li-Ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,3 GB RAM | 16 GB ROM,"Micromax Canvas 5 Lite-Special Edition (Maple Wood, 16 GB)",8.389132521348719,Mediatek MTK6735P Quad Core 1GHz Processor,3.6,670 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
5000 mAh Polymer Battery,5MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) Display,1 GB RAM | 16 GB ROM | Expandable Upto 32 GB,"Micromax Bharat 5 Infinity Edition (Rose Gold, 16 GB)",8.85352256068954,MT6739 Processor,3.9,360 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
5000 mAh Polymer Battery,13MP Rear Camera | 8MP Front Camera,13.21 cm (5.2 inch) HD Display,3 GB RAM | 32 GB ROM | Expandable Upto 2 TB,"Asus Zenfone 3s Max (Black, 32 GB)",9.61573881119536,"Octa Core Processor MediaTek MT6750, 1.5GHz Processor",4.0,"5,158 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3000 mAh Battery,12MP Rear Camera,13.21 cm (5.2 inch) Display,4 GB RAM | 64 GB ROM,"Honor 8 Lite (Blue, 64 GB)",9.258177701390343,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable",4.3,958 Reviews,
2000 mAh Battery,8MP Rear Camera | 2MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 4 GB ROM | Expandable Upto 32 GB,"Micromax Canvas 2 Colors A120 (Grey, 4 GB)",9.105535257610056,MT6582 Processor,3.9,747 Reviews,1 Year for Mobile & 6 Months for Accessories
4300 mAh Battery,64MP + 12MP + 8MP + 2MP | 16MP + 8MP Dual Front Camera,16.76 cm (6.6 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Realme 6 Pro (Lightning Red, 64 GB)",9.798071479779479,Snapdragon 720G Processor,4.4,"3,991 Reviews",90 Hz Ultra Smooth Display
3000 mAh Battery,13MP + 2MP | 13MP + 2MP Dual Front Camera,14.35 cm (5.65 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Honor 9 Lite (Glacier Grey, 64 GB)",9.74090979777877,Kirin 659 Processor,4.3,"12,119 Reviews","12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable"
3225 mAh Li-ion Battery,16MP Rear Camera | 24MP Front Camera,15.21 cm (5.99 inch) HD Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Vivo V7+ (Gold, 64 GB)",10.008793066681399,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor,4.4,"2,706 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
1600 mAh Battery,2MP Rear Camera | 0.3MP Front Camera,10.16 cm (4 inch) Display,512 MB RAM | 4 GB ROM | Expandable Upto 32 GB,"Ziox Astra NXT (Black, 4 GB)",7.823645930834952,1 Year Manufacturer Warranty,3.1,2 Reviews,
3500 mAh Battery,12MP + 13MP | 20MP Front Camera,15.7 cm (6.18 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,"Nokia 8.1 (Blue, 64 GB)",9.61573881119536,Qualcomm Snapdragon 710 Processor,4.3,"1,372 Reviews",1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
5000 mAh Battery,12MP + 8MP + 2MP + 2MP | 8MP Front Camera,16.51 cm (6.5 inch) Display,3 GB RAM | 64 GB ROM,"OPPO A5 2020 (Mirror Black, 64 GB)",9.5453830157878,Qualcomm Snapdragon 665 Processor,4.4,200 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
2500 mAh Battery,8MP Rear Camera,12.7 cm (5 inch) Display,2 GB RAM | 16 GB ROM,"Celkon Diamond U (Blue & Black, 16 GB)",8.7787879291047,1 year,3.6,14 Reviews,
3000 mAh Battery,13MP Rear Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 16 GB ROM,"Gome C7 (Gold, 16 GB)",8.293799608846818,1 Year Warranty,4.1,4 Reviews,
3000 mAh Battery,13MP Rear Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 16 GB ROM,"Gome C7 (Black, 16 GB)",8.202482446576537,1 Year Warranty,4.1,4 Reviews,
2730 mAh Battery,13MP Rear Camera | 13MP Front Camera,13.21 cm (5.2 inch) Full HD Display,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,"Micromax Dual 4 (Champagne, 64 GB)",8.66544076787644,Snapdragon 435 Processor,3.7,186 Reviews,1 Year Warranty
5000 mAh Battery,12MP + 5MP | 13MP Front Camera,15.9 cm (6.26 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,"Asus ZenFone Max Pro M2 (Blue, 64 GB)",9.392578591964389,Qualcomm Snapdragon 660 Octa Core Processor,4.3,"10,998 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3000 mAh Battery,8MP Rear Camera | 8MP Front Camera,13.56 cm (5.34 inch) Display,2 GB RAM | 16 GB ROM,"Mobiistar C2 (Gold, 16 GB)",8.433376705323127,1 year on Handset & 6 months on Accessories Warranty,4.0,52 Reviews,
3000 mAh Battery,13MP + 2MP | 8MP Front Camera,14.99 cm (5.9 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Moto One (Black, 64 GB)",9.61573881119536,Qualcomm Snapdragon 625 Processor,4.1,56 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
4000 mAh Li-polymer Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,"Redmi Note 7 Pro (Astro Moonlight White, 64 GB)",9.47262771040802,Qualcomm Snapdragon 675 Processor,4.4,"25,217 Reviews",Quick Charge 4.0 Support
4500 mAh Lithium Polymer Battery,16MP + 8MP + 2MP | 32MP Front Camera,16.21 cm (6.38 inch) Full HD+ Display,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Vivo S1 (Skyline Blue, 128 GB)",9.85166780380633,Helio P65 (MT6768) Processor,4.5,732 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
2400 mAh Battery,8MP + 1.3MP | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Blackbear B6 Master (Gold, 8 GB)",8.229244416735913,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for in-Box Accessories,3.2,7 Reviews,
2400 mAh Battery,8MP Rear Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 8 GB ROM,"Blackbear B6 Master (Black, 8 GB)",8.229244416735913,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for in-Box Accessories,3.2,7 Reviews,
4000 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.21 cm (5.2 inch) HD Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Lenovo K8 (Fine Gold, 32 GB)",9.350015354048665,MTK P20 Processor,4.1,355 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
2050 mAh Battery,5MP Rear Camera | 2MP Front Camera,11.43 cm (4.5 inch) WVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy J1 (4G) (White, 8 GB)",8.682029433869172,0 0 Quad Core 1.3GHz Processor,4.0,261 Reviews,Brand Warranty of 1 Year
4000 mAh Li-Polymer Battery,12MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Redmi 7A (Matte Blue, 32 GB)",8.809713540508268,Qualcomm Snapdragon 439 Processor,4.3,"27,670 Reviews",Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories
2200 mAh Lithium ion Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Panasonic P100 (Blue, 16 GB)",8.293799608846818,Mediatek MTK 6737 Quad Core Processor,3.9,293 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
2050 mAh Battery,2MP Rear Camera | 0.3MP Front Camera,12.7 cm (5 inch) FWVGA Display,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,"Itel A23 (Gradation Red, 8 GB)",8.131236549696116,100 Days replacement with 1 year warranty for handset and 6 months warranty for accessories.,4.1,8 Reviews,
4000 mAh Battery,12MP Rear Camera,15.9 cm (6.26 inch) Display,2 GB RAM | 32 GB ROM,"Redmi 7 (Eclipse Black, 32 GB)",8.864746660905409,12 Months,4.3,"1,036 Reviews",
4000 mAh Battery,12MP Rear Camera,15.9 cm (6.26 inch) Display,2 GB RAM | 32 GB ROM,"Redmi 7 (Comet Blue, 32 GB)",8.986571625268054,12 Months,4.3,"1,036 Reviews",
4230 mAh Li-ion Battery,13MP + 2MP | 8MP Front Camera,15.75 cm (6.2 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Realme 2 (Diamond Red, 32 GB)",9.102643796520809,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor,4.5,"49,953 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3400 mAh Lithium Polymer Battery,13MP + 2MP | 24MP Front Camera,15.77 cm (6.21 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Honor 10 Lite (Midnight Black, 64 GB)",9.358674166481876,Kirin 710 2.2GHz Octa Core Processor,4.4,"6,766 Reviews","Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable"
3400 mAh Lithium Polymer Battery,13MP + 2MP | 24MP Front Camera,15.77 cm (6.21 inch) Full HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,"Honor 10 Lite (Sapphire Blue, 32 GB)",9.546741177474825,Kirin 710 2.2GHz Octa Core Processor,4.4,"2,808 Reviews","Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable"
4000 mAh Li-polymer Battery,48MP + 8MP + 2MP | 16MP Front Camera,16.74 cm (6.59 inch) Full HD+ Display,6 GB RAM | 256 GB ROM | Expandable Upto 512 GB,"Honor 9x Pro (Phantom Purple, 256 GB)",9.798071479779479,Kirin 810 (7 nm Chipset with NPU) Processor,3.9,884 Reviews,"1 Year Warranty on Handset, 6 Months on Charger and 3 Months on Data Cable Provided by the Manufacturer from Date of Purchase."
3340 mAh Battery,16MP + 2MP | 13MP + 2MP Dual Front Camera,14.99 cm (5.9 inch) Full HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,"Honor 9i (Prestige Gold, 64 GB)",9.235032984566555,Huawei Kirin 659 Octa Core Clocked up to 2.36 GHz Processor,4.3,"10,408 Reviews","12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable"
2900 mAh Battery,13MP Rear Camera | 8MP Front Camera,13.97 cm (5.5 inch) HD Display,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB,"InFocus M812i (Silver, 16 GB)",8.494743062578646,Qualcomm Quad Core Processor,3.7,41 Reviews,1 Year Manufacturer Warranty
2900 mAh Battery,5MP Rear Camera,13.97 cm (5.5 inch) Display,1 GB RAM | 8 GB ROM,"Zen Cinemax 2 Plus (Black, 8 GB)",8.226573474977114,1 Year Manufacturing Warranty,3.3,33 Reviews,
4000 mAh Battery,12MP + 2MP | 32MP Front Camera,15.9 cm (6.26 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Redmi Y3 (Bold Red, 64 GB)",9.2557916348801,Qualcomm Snapdragon 632 Processor,4.4,225 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
3100 mAh Battery,13MP Rear Camera | 13MP Front Camera,15.21 cm (5.99 inch) Full HD Display,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,"Gome U7 (Black, 128 GB)",9.209139651399664,6 Month warranty other than breakage,3.4,3 Reviews,
4000 mAh Li-Polymer Battery,12MP Rear Camera | 5MP Front Camera,13.84 cm (5.45 inch) HD+ Display,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Redmi 7A (Matte Black, 32 GB)",8.809713540508268,Qualcomm Snapdragon 439 Processor,4.3,"27,670 Reviews",Brand Warranty of 2 Years Available for Mobile and 6 Months for Accessories
3750 mAh Battery,20MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,4 GB RAM | 64 GB ROM,"Honor 8X (Blue, 64 GB)",9.358674166481876,Kirin 710 Processor,4.4,734 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
3750 mAh Battery,20MP + 2MP | 16MP Front Camera,16.51 cm (6.5 inch) Full HD+ Display,4 GB RAM | 64 GB ROM,"Honor 8x (Black, 64 GB)",9.358674166481876,Kirin 710 Processor,4.4,734 Reviews,1 year manufactuer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
5000 mAh Battery,13MP Rear Camera,16.76 cm (6.6 inch) Display,2 GB RAM | 32 MB ROM,"Tecno Spark 5 (ICE JADEITE, 32 MB)",9.157993891603974,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.1,1 Reviews,
3000 mAh Battery,13MP + 2MP | 8MP Front Camera,15.49 cm (6.1 inch) HD+ Display,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,"Moto E6s (Caribbean Blue, 64 GB)",8.987071812848821,MediaTek Helio P22 Processor,4.1,"6,383 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
2500 mAh Li-Polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,2 GB RAM | 32 GB ROM | Expandable Upto 32 GB,"Lava X41 Plus (Black, 32 GB)",8.760766624241956,SC882 Processor,3.8,47 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
2500 mAh Li-Polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,2 GB RAM | 32 GB ROM | Expandable Upto 32 GB,"Lava X41 Plus (Gold, 32 GB)",8.760766624241956,SC882 Processor,3.8,47 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
4000 mAh Battery,48MP + 5MP | 13MP Front Camera,16.0 cm (6.3 inch) Full HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Redmi Note 7S (Onyx Black, 32 GB)",9.21024036697585,Qualcomm Snapdragon 660 AIE Processor,4.4,"27,260 Reviews",Splash Proof - Protected by P2i
2300 mAh Lithium Polymer Battery,5MP Rear Camera | 5MP Front Camera,13.56 cm (5.34 inch) FWVGA+ Display,1 GB RAM | 16 GB ROM | Expandable Upto 64 GB,"Panasonic P110 (Blue, 16 GB)",8.411610428841172,MT6739WW Processor,4.0,"1,269 Reviews",Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
4510 mAh Battery,48MP + 8MP + 5MP | 16MP Front Camera,17.22 cm (6.78 inch) Full HD+ Display,12 GB RAM | 256 GB ROM,"OnePlus 8 Pro (Onyx Black, 256 GB)",11.00193316064714,Qualcomm Snapdragon 865 Processor,,,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories
4510 mAh Battery,48MP + 8MP + 5MP | 16MP Front Camera,17.22 cm (6.78 inch) Full HD+ Display,8 GB RAM | 128 GB ROM,"OnePlus 8 Pro (Glacial Green, 128 GB)",10.915070282231135,Qualcomm Snapdragon 865 Processor,,,1 Year
1750 mAh Battery,2MP Rear Camera,10.16 cm (4 inch) Display,1 GB RAM | 8 GB ROM,"Zen Admire Shine (Red, 8 GB)",8.038834757787749,1 Year,3.6,103 Reviews,
3300 mAh Li-ion Battery,13MP Rear Camera | 13MP Front Camera,13.97 cm (5.5 inch) Full HD Display,3 GB RAM | 32 GB ROM,"Samsung Galaxy J7 Prime 2 (Black, 32 GB)",9.39099387166944,Exynos Processor,4.3,243 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
2100 mAh Battery,5MP Rear Camera,12.7 cm (5 inch) Display,2 GB RAM | 16 GB ROM,"Zen Admire Blaze (Champagne Gold, 16 GB)",8.070593539949519,1 Year Manufacturer Warranty,3.8,17 Reviews,
4500 mAh Lithium-ion Polymer Battery,64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera,16.94 cm (6.67 inch) Full HD+ Display,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,"POCO X2 Special Edition (Matrix Purple, 128 GB)",9.82547195555139,Qualcomm Snapdragon 730G Processor,4.5,736 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3000 mAh Li-Ion Battery,13MP Rear Camera | 5MP Front Camera,13.97 cm (5.5 inch) HD Display,1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB,"Samsung Galaxy On7 (Gold, 8 GB)",8.98594603876032,Qualcomm Snapdragon 410 Quad Core 1.2GHz Processor,4.2,"25,550 Reviews",Brand Warranty of 1 Year
3000 mAh Battery,13MP Rear Camera | 13MP Front Camera,14.48 cm (5.7 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,"Lava Z81 (Black, 32 GB)",8.987071812848821,2.0 Quad Core Processor Processor,4.5,14 Reviews,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
2600 mAh Lithium-ion Battery,5MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) Quad HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Samsung Galaxy A2 Core (Dark Gray, 16 GB)",8.571681376700306,Exynos 7870 Processor,4.2,259 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
3500 mAh Battery,13MP + 8MP | 16MP Front Camera,15.75 cm (6.2 inch) HD+ Display,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,"Tecno Camon i4 (Champagne Gold, 32 GB)",9.305559638557117,"Tecno 111 Promise: One Time Screen Replacement. 100 days Replacement, (12+1) year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.",3.7,8 Reviews,
3260 mAh Li-ion Battery,13MP Rear Camera | 5MP Front Camera,15.8 cm (6.22 inch) HD+ Display,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,"Vivo Y81i (Gold, 16 GB)",8.97335141383992,MediaTek Helio A22 Processor,4.4,336 Reviews,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
2300 mAh Li-Ion Polymer Battery,8MP Rear Camera | 5MP Front Camera,12.7 cm (5 inch) HD Display,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,"Gionee P5L (Red, 16 GB)",9.113278659133051,Brand Warranty of 1 Year,3.7,201 Reviews,
1400 mAh Li-Ion Battery,2MP Rear Camera | 0.3MP Front Camera,10.16 cm (4 inch) WVGA Display,256 MB RAM | 512 MB ROM | Expandable Upto 32 GB,"Lava Iris Atom X (White, 512 MB)",7.6004023345004,Spreadtrum SPR7715 Processor,3.2,252 Reviews,Brand Warranty of 1 Year
1400 mAh Li-Ion Battery,2MP Rear Camera | 0.3MP Front Camera,10.16 cm (4 inch) WVGA Display,256 MB RAM | 512 MB ROM | Expandable Upto 32 GB,"Lava Iris Atom X (Black, 512 MB)",7.6004023345004,Spreadtrum SPR7715 Processor,3.2,252 Reviews,Brand Warranty of 1 Year
